"NODE_ID","NODE_TYPE","LOCATION_TYPE","LOCATED_MIDPOINT","COMPLEX_INT_NO","AMG_X","AMG_Y","ROAD_NAME_1","ROAD_TYPE_1","ROAD_DESC_1","ROAD_ROUTE_1","ROAD_NAME_2","ROAD_TYPE_2","ROAD_DESC_2","ROAD_NAME_3","ROAD_TYPE_3","ROAD_DESC_3","DISTANCE_LOCATION","DIRECTION_LOCATION","NEAREST_KM_POST","OFF_ROAD_LOCATION","DIRECTORY","EDITION","PAGE","GRID_REFERENCE_X","GRID_REFERENCE_Y","LGA_NAME","REGION_NAME","UNKNOWN"
46775,"I","I","N",0,496464.663745584,5822602.20485171,"BAKERS","ROAD","",106217,"WILLIAMS","ROAD","","","","",,"",,"","MEL","ED35","17","G","8","MORELAND","METROPOLITAN NORTH WEST REGION",0
46777,"I","I","N",8327,496839.987730881,5820301.30415847,"SYDNEY","ROAD","",5733,"SARGOOD","STREET","","","","",,"",,"","MEL","ED35","29","H","2","MORELAND","METROPOLITAN NORTH WEST REGION",0
46819,"I","I","N",8703,497755.459811405,5810417.25196609,"TOORAK","ROAD WEST","(R)",5127,"ST KILDA","ROAD","","","","",,"",,"","MEL","ED35","2K","K","4","MELBOURNE","METROPOLITAN NORTH WEST REGION",78
46824,"I","I","N",7219,447525.765396069,5772877.03605774,"BELLARINE","HIGHWAY","(R)",2730,"COPPARDS","ROAD","","","","",,"",,"","MEL","ED35","453","B","11","GEELONG","SOUTH WESTERN REGION",0
46840,"I","I","N",5266,512257.773065243,5812385.05796075,"MAROONDAH","HIGHWAY","",2720,"LABURNUM","STREET","","","","",,"",,"","MEL","ED35","47","H","9","WHITEHORSE","METROPOLITAN SOUTH EAST REGION",0
46848,"I","I","N",0,511407.891636258,5779118.23049453,"KIRKWOOD","AVENUE","",163405,"MILNE","AVENUE","","","","",,"",,"","MEL","ED35","99","E","7","FRANKSTON","METROPOLITAN SOUTH EAST REGION",0
46856,"I","I","N",0,525807.861029434,5790289.16245779,"PRINCES","HIGHWAY EAST","",2510,"VESPER","DRIVE","","","","",,"",,"","MEL","ED35","110","B","4","CASEY","METROPOLITAN SOUTH EAST REGION",0
46857,"I","I","N",0,485398.774803638,5812222.75140067,"PRINCES","HIGHWAY WEST","",2500,"BURGESS","STREET","","","","",,"",,"","MEL","ED35","40","J","10","BRIMBANK","METROPOLITAN NORTH WEST REGION",0
46876,"I","I","N",0,516200.172842775,5795144.81445312,"CHANDLER","ROAD","",5169,"DOUGLAS","STREET","","","","",,"",,"","MEL","ED35","89","H","4","DANDENONG","METROPOLITAN SOUTH EAST REGION",0
46969,"I","I","N",0,505518.267830022,5803094.94991566,"MURRUMBEENA","ROAD","",5301,"LEILA","ROAD","","","","",,"",,"","MEL","ED35","68","K","8","GLEN EIRA","METROPOLITAN SOUTH EAST REGION",0
46984,"I","I","N",0,499104.873888587,5813304.09791071,"HODDLE","HIGHWAY","",2080,"ELIZABETH","STREET","","","","",,"",,"","MEL","ED35","2G","G","2","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
46990,"I","I","N",5629,505726.480244336,5804495.79047174,"GLEN EIRA-NEERIM","ROAD","",5296,"MURRUMBEENA","ROAD","","","","",,"",,"","MEL","ED35","69","A","5","GLEN EIRA","METROPOLITAN SOUTH EAST REGION",0
46997,"I","I","N",1002,498365.535594728,5808158.38368252,"NEPEAN","HIGHWAY","(R)",2660,"HODDLE MAIN","ROAD","(R)","","","",,"",,"","MEL","ED35","2P","D","3","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
47000,"I","I","N",8765,498983.962761726,5806471.833481,"NEPEAN","HIGHWAY","(R-SERVICE-RD)",2660,"WIMBLEDON","AVENUE","","","","",,"",,"","MEL","ED35","2P","G","11","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
47002,"I","I","N",0,498001.376277255,5807045.29181431,"ACLAND","STREET","",100494,"ACLAND","STREET","","","","",,"",,"","MEL","ED35","2P","B","9","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
47054,"I","I","N",0,506571.584465539,5803588.01219397,"KANGAROO","ROAD","",160491,"POATH","ROAD","","","","",,"",,"","MEL","ED35","69","C","7","GLEN EIRA","METROPOLITAN SOUTH EAST REGION",0
47080,"I","I","N",5770,500456.898417137,5801579.62029913,"HAMPTON","STREET","",5314,"SHASTA","AVENUE","","","","",,"",,"","MEL","ED35","67","G","12","BAYSIDE","METROPOLITAN SOUTH EAST REGION",0
47095,"I","I","N",0,470491.957222335,5807046.209441,"TARNEIT","ROAD","",214301,"WILMINGTON","AVENUE","","","","",,"",,"","MEL","ED35","202","A","11","WYNDHAM","METROPOLITAN NORTH WEST REGION",0
47107,"I","I","N",0,498904.867496668,5815715.03730428,"HEIDELBERG","ROAD","(F-SERVICE-RD)",5812,"DELBRIDGE","STREET","","","","",,"",,"","MEL","ED35","2C","F","2","YARRA","METROPOLITAN NORTH WEST REGION",0
47140,"I","I","N",0,543256.551521136,5784081.49498092,"HEALESVILLE-KOO-WEE-RUP","ROAD","",5770,"BARRINGTON","DRIVE","","","","",,"",,"","MEL","ED35","317","G","7","CARDINIA","METROPOLITAN SOUTH EAST REGION",0
47148,"I","I","N",0,503250.767655207,5810808.68654818,"KEMBLA","STREET","",161501,"KOOYONGKOOT","ROAD","","","","",,"",,"","MEL","ED35","59","E","1","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
47157,"I","I","N",8753,498020.961006561,5807018.85107937,"ACLAND","STREET","",100496,"SHAKESPEARE","GROVE","","","","",,"",,"","MEL","ED35","2P","B","9","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
47158,"I","I","N",0,509711.016782227,5787484.59497972,"BAYSIDE","AVENUE","",108419,"STATION","STREET","","","","",,"",,"","MEL","ED35","93","A","11","KINGSTON","METROPOLITAN SOUTH EAST REGION",0
47171,"I","I","N",0,503844.547340794,5768558.25221652,"BATH","STREET","",108148,"ESPLANADE","","","","","",,"",,"","MEL","ED35","104","F","9","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
47190,"I","I","N",0,502834.686086977,5812033.161484,"BURWOOD","ROAD","",5286,"COOK","STREET","","","","",,"",,"","MEL","ED35","45","D","10","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
47202,"I","I","N",0,513708.369093803,5803066.21572804,"MONASH","FREEWAY","(R-EN-  20001307)",2000,"FERNTREE GULLY","ROAD","","","","",,"",,"","MEL","ED35","71","A","8","MONASH","METROPOLITAN SOUTH EAST REGION",65
47248,"I","I","N",1001,496134.697409968,5814423.075553,"ELIZABETH","STREET","",5046,"ELIZABETH","STREET","","","","",,"",,"","MEL","ED35","2B","B","8","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
47266,"I","I","N",0,494816.828972876,5815691.75669373,"ELLIOT","AVENUE","",5069,"SOUTHGATE","STREET","","","","",,"",,"","MEL","ED35","2A","E","2","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
47301,"I","I","N",0,499670.896023061,5811441.29797875,"CHURCH","STREET","",5499,"HUTCHINGS","STREET","","","","",,"",,"","MEL","ED35","2G","K","11","YARRA","METROPOLITAN NORTH WEST REGION",0
47303,"I","I","N",0,510757.179115682,5773836.24320408,"OVERPORT","ROAD","",188963,"OVERPORT","ROAD","","","","",,"",,"","MEL","ED35","102","D","8","FRANKSTON","METROPOLITAN SOUTH EAST REGION",0
47362,"I","I","N",8684,496841.444096048,5810850.42428465,"EASTERN","ROAD","",134919,"HEATHER","STREET","","","","",,"",,"","MEL","ED35","2K","F","2","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
47382,"I","I","N",0,461732.279172221,5826845.51185642,"WESTERN","FREEWAY","(R-EN-  25201315)",2520,"WESTERN","FREEWAY","(R-EX-  25201414)","","","",,"",,"","MEL","ED35","336","H","10","MELTON","METROPOLITAN NORTH WEST REGION",153
47392,"I","I","N",0,506898.988980982,5807476.21599939,"HIGH","STREET","",5801,"WARD","STREET","","","","",,"",,"","MEL","ED35","60","D","9","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
47426,"I","I","N",6335,474950.356756783,5756734.58786326,"POINT NEPEAN","ROAD","",4034,"FITZJOHNS","COURT","","","","",,"",,"","MEL","ED35","156","F","2","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
47464,"I","I","N",7117,443057.757715899,5777956.94884407,"PRINCES","HIGHWAY WEST","",2500,"BELL","PARADE","","","","",,"",,"","MEL","ED35","441","K","10","GEELONG","SOUTH WESTERN REGION",0
47471,"I","I","N",0,493191.917776265,5811873.42993002,"DOUGLAS","STREET","",132914,"TURNER","STREET","","","","",,"",,"","MEL","ED35","42","J","11","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
47484,"I","I","N",6096,509903.172533288,5787045.02392212,"STATION","STREET","",210613,"UNNAMED","","","","","",,"",,"","MEL","ED35","93","B","12","KINGSTON","METROPOLITAN SOUTH EAST REGION",0
47535,"I","I","N",0,502156.960722848,5807096.21132668,"HAWTHORN","ROAD","",5299,"PENTAL","ROAD","","","","",,"",,"","MEL","ED35","59","B","10","GLEN EIRA","METROPOLITAN SOUTH EAST REGION",0
47573,"I","I","N",0,493832.125210236,5832179.18435627,"SOMERTON","ROAD","",5960,"RESERVOIR","DRIVE","","","","",,"",,"","MEL","ED35","179","K","9","HUME","METROPOLITAN NORTH WEST REGION",0
47601,"I","I","N",0,505721.651784589,5831298.90579541,"MCDONALDS","ROAD","",5607,"CIVIC","DRIVE","","","","",,"",,"","MEL","ED35","183","A","11","WHITTLESEA","METROPOLITAN NORTH WEST REGION",0
47635,"I","I","N",0,476639.421963818,5805691.38790034,"BOARDWALK","BOULEVARD","",112211,"BOARDWALK","BOULEVARD","","","","",,"",,"","MEL","ED35","207","F","2","WYNDHAM","METROPOLITAN NORTH WEST REGION",0
47645,"I","I","N",0,530803.622539898,5819011.08452538,"CLARKE","STREET","",123424,"HARDY","STREET","","","","",,"",,"","MEL","ED35","38","E","5","YARRA RANGES","METROPOLITAN SOUTH EAST REGION",0
47658,"I","I","N",0,497007.236727443,5812824.25665466,"COLLINS","STREET","",125030,"REGENT","PLACE","","","","",,"",,"","MEL","ED35","2F","G","4","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
47677,"I","I","N",0,500292.003546454,5805390.80212105,"SANDHAM","STREET","",203417,"STANILAND","GROVE","","","","",,"",,"","MEL","ED35","67","G","3","GLEN EIRA","METROPOLITAN SOUTH EAST REGION",0
47726,"I","I","N",0,502453.261228803,5821089.40202317,"MURRAY","ROAD","",5732,"UNNAMED","","","","","",,"",,"","MEL","ED35","19","C","12","DAREBIN","METROPOLITAN NORTH WEST REGION",0
47764,"I","I","N",0,501838.641998374,5812914.74453408,"CHURCH","STREET","",5300,"GROVE","ROAD","","","","",,"",,"","MEL","ED35","45","A","8","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
47776,"I","I","N",0,478884.623390686,5806708.2925221,"CENTRAL","AVENUE","",5453,"FITZPATRICK","DRIVE","","","","",,"",,"","MEL","ED35","53","B","11","HOBSONS BAY","METROPOLITAN NORTH WEST REGION",0
47837,"I","I","N",0,513995.080647581,5802378.92571499,"MONASH","FREEWAY","(R-EX-  20001407)",2000,"STATE (BELL/SPRINGVALE)","HIGHWAY","","","","",,"",,"","MEL","ED35","71","B","10","MONASH","METROPOLITAN SOUTH EAST REGION",66
47861,"I","I","N",0,504747.192587445,5811182.03625337,"CAMBERWELL","ROAD","",5289,"COUNCIL","STREET","","","","",,"",,"","MEL","ED35","45","H","12","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
47877,"I","I","N",0,510631.681457823,5794861.45650629,"HOWARD","ROAD","",155387,"VILLAGE","DRIVE","","","","",,"",,"","MEL","ED35","88","D","5","KINGSTON","METROPOLITAN SOUTH EAST REGION",0
47895,"I","I","N",0,497252.873068194,5815516.11690105,"DRUMMOND","STREET","",133412,"LEE","STREET","","","","",,"",,"","MEL","ED35","2B","H","3","YARRA","METROPOLITAN NORTH WEST REGION",0
47919,"I","I","N",1001,496087.82977876,5814345.98198096,"ELIZABETH","STREET","",5046,"PEEL","STREET","","","","",,"",,"","MEL","ED35","2B","B","9","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
47924,"I","I","N",0,495131.886496355,5810678.97688262,"BAY","STREET","",108323,"RAGLAN","STREET","","","","",,"",,"","MEL","ED35","2J","G","3","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
47952,"I","I","N",0,490971.75161688,5814053.2100877,"SUNSHINE","ROAD","",5837,"NICHOLSON","STREET","","","","",,"",,"","MEL","ED35","2S","F","10","MARIBYRNONG","METROPOLITAN NORTH WEST REGION",0
47972,"I","I","N",0,494708.351963417,5810308.63627691,"LIARDET","STREET","",167590,"NOTT","STREET","","","","",,"",,"","MEL","ED35","2J","E","5","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
47980,"I","I","N",0,476578.07903136,5820414.06640497,"BRIDGEWATER","TERRACE","",114746,"CAROLINE SPRINGS","BOULEVARD","","","","",,"",,"","MEL","ED35","358","F","2","MELTON","METROPOLITAN NORTH WEST REGION",0
48010,"I","I","N",0,498316.34097839,5814072.59135072,"GORE","STREET","",146405,"WEBB","STREET","","","","",,"",,"","MEL","ED35","2C","C","10","YARRA","METROPOLITAN NORTH WEST REGION",0
48017,"I","I","N",0,524907.033773267,5813982.75878129,"JESMOND","ROAD","",158885,"LEIGH","ROAD","","","","",,"",,"","MEL","ED35","50","K","5","MAROONDAH","METROPOLITAN SOUTH EAST REGION",0
48011,"I","I","N",0,500118.822733416,5821418.69518961,"MURRAY","ROAD","",5732,"MARY","STREET","","","","",,"",,"","MEL","ED35","18","G","11","DAREBIN","METROPOLITAN NORTH WEST REGION",0
48040,"I","I","N",0,496462.977894931,5820885.92719179,"MAYFIELD","STREET","",174730,"VICTORIA","STREET","","","","",,"",,"","MEL","ED35","17","G","12","MORELAND","METROPOLITAN NORTH WEST REGION",0
48054,"I","I","N",0,497623.764468328,5807977.8267483,"LOCH","STREET","",169003,"MARY","STREET","","","","",,"",,"","MEL","ED35","2N","K","4","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
48073,"I","I","N",0,484799.937849327,5806674.24063979,"ESPLANADE","","",137597,"SARGOOD","STREET","","","","",,"",,"","MEL","ED35","54","G","11","HOBSONS BAY","METROPOLITAN NORTH WEST REGION",0
48120,"I","I","N",5280,501840.23185699,5812178.82829888,"BURWOOD","ROAD","",5286,"DOMVILLE","AVENUE","","","","",,"",,"","MEL","ED35","45","A","10","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
48143,"I","I","N",8550,491179.907261894,5814520.30168284,"HOPKINS","STREET","",154960,"LEEDS","STREET","","","","",,"",,"","MEL","ED35","2S","G","8","MARIBYRNONG","METROPOLITAN NORTH WEST REGION",0
48168,"I","I","N",8663,500510.215474738,5811609.60747842,"BURNLEY","ROAD","",5293,"BEISSEL","STREET","","","","",,"",,"","MEL","ED35","2H","E","10","YARRA","METROPOLITAN NORTH WEST REGION",0
48177,"I","I","N",0,504495.174796387,5809466.38557134,"BURWOOD","HIGHWAY","",2750,"GROSVENOR","ROAD","","","","",,"",,"","MEL","ED35","59","H","5","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
48192,"I","I","N",0,495968.351618234,5809490.00009101,"KERFERD","ROAD","",162025,"KERFERD","ROAD","","","","",,"",,"","MEL","ED35","2K","A","9","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
48197,"I","I","N",0,501215.2067924,5810871.88369528,"ORRONG","ROAD","",188533,"ST GEORGES","ROAD","","","","",,"",,"","MEL","ED35","2M","H","2","STONNINGTON","METROPOLITAN SOUTH EAST REGION",0
48348,"I","I","N",0,481351.42058269,5821629.91685325,"ATHELDENE","DRIVE","",105003,"JAMIESON","STREET","","","","",,"",,"","MEL","ED35","13","H","11","BRIMBANK","METROPOLITAN NORTH WEST REGION",0
48376,"I","I","N",0,497128.272785759,5810836.59777488,"LITTLE BANK","STREET","",168509,"PARK","STREET","","","","",,"",,"","MEL","ED35","2K","G","2","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
48387,"I","I","N",0,505068.537895141,5817540.74203199,"MAIN HEIDELBERG-ELTHAM","ROAD","",5762,"WILFRED","ROAD","","","","",,"",,"","MEL","ED35","31","J","9","BANYULE","METROPOLITAN NORTH WEST REGION",0
48429,"I","I","N",0,510019.104501965,5814098.46040587,"BOX HILL","CRESCENT","",113672,"CAIRO","ROAD","","","","",,"",,"","MEL","ED35","47","B","5","WHITEHORSE","METROPOLITAN SOUTH EAST REGION",0
48431,"I","I","N",0,512192.97056306,5811087.55533367,"CANTERBURY","ROAD","",5802,"PAKENHAM","STREET","","","","",,"",,"","MEL","ED35","61","H","1","WHITEHORSE","METROPOLITAN SOUTH EAST REGION",0
48483,"I","I","N",0,499278.23972365,5813709.33999032,"LANGRIDGE","STREET","",165498,"RUSSELL","STREET","","","","",,"",,"","MEL","ED35","2C","H","12","YARRA","METROPOLITAN NORTH WEST REGION",0
48512,"I","I","N",5251,506455.64250886,5812557.11811271,"MONOMEATH","AVENUE","",180091,"MONT ALBERT","ROAD","","","","",,"",,"","MEL","ED35","46","C","9","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
48520,"I","I","N",0,507447.828647847,5826468.93174977,"BINNAK","DRIVE","",110892,"EDMUND RICE","PARADE","","","","",,"",,"","MEL","ED35","10","E","11","BANYULE","METROPOLITAN NORTH WEST REGION",0
48539,"I","I","N",0,514189.815880011,5801300.81926925,"WELLINGTON","ROAD","",2290,"ENTERPRISE","COURT","","","","",,"",,"","MEL","ED35","80","C","1","MONASH","METROPOLITAN SOUTH EAST REGION",0
48590,"I","I","N",1006,496816.636226368,5815249.6023617,"COLLEGE","CRESCENT","",124833,"COLLEGE","CRESCENT","","","","",,"",,"","MEL","ED35","2B","F","4","MELBOURNE","METROPOLITAN NORTH WEST REGION",10
48611,"I","I","N",0,490802.223803842,5812707.21259777,"HYDE","STREET","",156372,"LENNOX","STREET","","","","",,"",,"","MEL","ED35","42","C","9","MARIBYRNONG","METROPOLITAN NORTH WEST REGION",0
48653,"I","I","N",0,460149.493393238,5827119.22570358,"BULMANS","ROAD","",116395,"HIGH","STREET","","","","",,"",,"","MEL","ED35","336","D","9","MELTON","METROPOLITAN NORTH WEST REGION",0
48654,"I","I","N",0,496589.949472564,5812547.17715424,"BOND","STREET","",112532,"FLINDERS","LANE","","","","",,"",,"","MEL","ED35","2F","E","5","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
48667,"I","I","N",0,503009.271861628,5812087.17050328,"GLENFERRIE","ROAD","",5310,"LYNCH","STREET","","","","",,"",,"","MEL","ED35","45","D","10","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
48791,"I","I","N",0,498459.253548662,5813801.72568363,"LANGRIDGE","STREET","",165498,"LITTLE OXFORD","STREET","","","","",,"",,"","MEL","ED35","2C","D","11","YARRA","METROPOLITAN NORTH WEST REGION",0
48845,"I","I","N",0,510450.488187266,5784998.0714242,"BRIXTON","STREET","",115028,"STATION","STREET","","","","",,"",,"","MEL","ED35","97","C","5","KINGSTON","METROPOLITAN SOUTH EAST REGION",0
48919,"I","I","N",0,512050.149954496,5804973.43832921,"WAVERLEY","ROAD","",5303,"JENNIFER","COURT","","","","",,"",,"","MEL","ED35","70","G","4","MONASH","METROPOLITAN SOUTH EAST REGION",0
48998,"I","I","N",7058,444514.162622348,5783755.67630691,"PRINCES","HIGHWAY WEST","",2500,"STATION","STREET","","","","",,"",,"","MEL","ED35","432","D","8","GEELONG","SOUTH WESTERN REGION",0
49110,"I","I","N",8769,499107.023732849,5806247.34698871,"NEPEAN","HIGHWAY","",2660,"LOS ANGELES","COURT","","","","",,"",,"","MEL","ED35","2P","G","12","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
49162,"I","I","N",8763,498956.555822886,5806550.26415859,"NEPEAN","HIGHWAY","",2660,"HENNESSY","AVENUE","","","","",,"",,"","MEL","ED35","2P","G","11","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
49175,"I","I","N",0,681280.104115126,5779385.421948,"PRINCES","HIGHWAY EAST","",2510,"PRINCES","HIGHWAY EAST","","","","",,"",,"","VCD","ED7","693","P","4","WELLINGTON","EASTERN REGION",0
49216,"I","I","N",0,401170.360515373,5841170.99575311,"HUMFFRAY","STREET","",155916,"STAWELL","STREET","","","","",,"",,"","VCD","ED7","566","J","7","BALLARAT","WESTERN REGION",0
49252,"I","I","N",0,236396.034064854,6210947.96902122,"FOURTEENTH","STREET","",141669,"WALNUT","AVENUE","","","","",,"",,"","VCD","ED7","535","M","7","MILDURA","WESTERN REGION",0
49288,"I","I","N",0,399725.550735809,5839868.47855012,"BARKLY","STREET","",5184,"EASTWOOD","STREET","","","","",,"",,"","VCD","ED7","566","F","9","BALLARAT","WESTERN REGION",0
49302,"I","I","N",0,477454.131368607,6000015.55816199,"NISH","STREET","",185085,"PAKENHAM","STREET","","","","",,"",,"","VCD","ED7","596","H","7","CAMPASPE","NORTHERN REGION",0
49303,"I","I","N",0,477216.203194565,5999969.61808172,"NORTHERN","HIGHWAY","",2540,"PAKENHAM","STREET","","","","",,"",,"","VCD","ED7","596","H","7","CAMPASPE","NORTHERN REGION",0
49318,"I","I","N",0,436256.513940314,5929888.06873171,"MCIVOR","HIGHWAY","",2770,"MYERS-WILLS","STREET","","","","",,"",,"","VCD","ED7","607","T","6","BENDIGO","NORTHERN REGION",0
49321,"I","I","N",0,437857.544351697,5928245.50693769,"BENDIGO-REDESDALE","ROAD","",5175,"EDWARDS","ROAD","","","","",,"",,"","VCD","ED7","608","C","9","BENDIGO","NORTHERN REGION",0
49381,"I","I","N",0,588310.64063942,5952945.25471337,"CHURCH","STREET","",122822,"SMYTHE","STREET","","","","",,"",,"","VCD","ED7","663","Q","5","BENALLA","NORTH EASTERN REGION",0
49384,"I","I","N",0,586105.285672597,5952258.0898014,"MIDLAND","HIGHWAY","",2590,"BADDAGINNIE-BENALLA","ROAD","","","","",,"",,"","VCD","ED7","663","M","6","BENALLA","NORTH EASTERN REGION",0
49403,"I","I","N",0,237532.750158052,5816889.42747948,"GLENELG","HIGHWAY","",2670,"ALEXANDRA","PARADE","","","","",,"",,"","VCD","ED7","506","F","7","SOUTHERN GRAMPIANS","SOUTH WESTERN REGION",0
49416,"I","I","N",0,280312.739503101,5747905.00493478,"BOTANIC","ROAD","",113020,"QUEEN","STREET","","","","",,"",,"","VCD","ED7","515","L","6","WARRNAMBOOL","SOUTH WESTERN REGION",0
49424,"I","I","N",0,279901.949408784,5746531.23331248,"LIEBIG","STREET","",167685,"TIMOR","STREET","","","","",,"",,"","VCD","ED7","514","K","8","WARRNAMBOOL","SOUTH WESTERN REGION",0
49625,"I","I","N",0,449750.116235361,5789231.32856968,"AVALON","ROAD","",105406,"MCCLELLAND","AVENUE","","","","",,"",,"","MEL","ED35","423","G","6","GEELONG","SOUTH WESTERN REGION",0
49655,"I","I","N",0,443619.251532276,5784168.79429711,"GEELONG-BACCHUS MARSH","ROAD","",5060,"TELETA","CRESCENT","","","","",,"",,"","MEL","ED35","432","B","7","GEELONG","SOUTH WESTERN REGION",0
49647,"I","I","N",0,445175.603988503,5784506.92965944,"PRINCES","HIGHWAY WEST","(R-SERVICE-RD)",2500,"PLANTATION","ROAD","","","","",,"",,"","MEL","ED35","432","F","6","GEELONG","SOUTH WESTERN REGION",0
49678,"I","I","N",0,442641.77018375,5783556.66469344,"GOLDSWORTHY","ROAD","",145995,"PRINCESS","ROAD","","","","",,"",,"","MEL","ED35","431","J","8","GEELONG","SOUTH WESTERN REGION",0
49681,"I","I","N",0,432960.441758303,5783239.15991628,"MIDLAND","HIGHWAY","",2590,"FYANSFORD-GHERINGHAP","ROAD","","","","",,"",,"","MEL","ED35","429","D","9","GOLDEN PLAINS","SOUTH WESTERN REGION",0
49689,"I","I","N",7063,442554.659311353,5782950.01321299,"FYANSFORD-CORIO","ROAD","",5881,"PRINCESS","ROAD","","","","",,"",,"","MEL","ED35","431","J","10","GEELONG","SOUTH WESTERN REGION",0
49713,"I","I","N",0,442637.912704805,5782125.0293532,"BELMONT-CORIO","ROAD","",5580,"DAREBIN","STREET","","","","",,"",,"","MEL","ED35","431","J","12","GEELONG","SOUTH WESTERN REGION",0
49721,"I","I","N",0,443670.916103266,5781939.23192942,"PLUME","STREET","",193628,"SPARKS","ROAD","","","","",,"",,"","MEL","ED35","432","B","12","GEELONG","SOUTH WESTERN REGION",0
49724,"I","I","N",0,443430.041449023,5781769.1257671,"PRINCES","HIGHWAY WEST","(F-SERVICE-RD)",2500,"DONNELLY","AVENUE","","","","",,"",,"","MEL","ED35","442","A","1","GEELONG","SOUTH WESTERN REGION",0
49776,"I","I","N",0,442300.67342235,5779815.97362575,"BELMONT-CORIO","ROAD","",5580,"SEPARATION","STREET","","","","",,"",,"","MEL","ED35","441","H","6","GEELONG","SOUTH WESTERN REGION",0
49836,"I","I","N",0,441311.109448103,5777697.0132031,"CHURCH","STREET","",122830,"MINERVA","ROAD","","","","",,"",,"","MEL","ED35","441","F","11","GEELONG","SOUTH WESTERN REGION",0
49861,"I","I","N",0,441775.867243833,5776956.58488309,"BELMONT-CORIO","ROAD","",5580,"WARATAH","STREET","","","","",,"",,"","MEL","ED35","451","G","1","GEELONG","SOUTH WESTERN REGION",0
49890,"I","I","N",0,442469.287577682,5776379.49490911,"COQUETTE","STREET","",126216,"HOPE","STREET","","","","",,"",,"","MEL","ED35","401","A","1","GEELONG","SOUTH WESTERN REGION",0
49899,"I","I","N",0,442715.564627722,5776238.57162322,"AUTUMN","STREET","",105389,"PAKINGTON","STREET","","","","",,"",,"","MEL","ED35","401","B","2","GEELONG","SOUTH WESTERN REGION",0
49911,"I","I","N",0,442683.742365539,5776036.03392946,"GERTRUDE","STREET","",144186,"PAKINGTON","STREET","","","","",,"",,"","MEL","ED35","401","B","3","GEELONG","SOUTH WESTERN REGION",0
