qtr,property_type,median_pice,sales,suburb,postcode,state
31/03/2012,house,277351,6,COOMA,2630,NSW
30/06/2012,house,268081,10,COOMA,2630,NSW
30/09/2012,house,269538,6,COOMA,2630,NSW
31/12/2012,house,271774,9,COOMA,2630,NSW
31/03/2013,house,273223,8,COOMA,2630,NSW
30/06/2013,house,279076,9,COOMA,2630,NSW
30/09/2013,house,280724,11,COOMA,2630,NSW
31/12/2013,house,281287,11,COOMA,2630,NSW
31/03/2014,house,282824,6,COOMA,2630,NSW
30/06/2014,house,286486,18,COOMA,2630,NSW
30/09/2014,house,286263,9,COOMA,2630,NSW
31/12/2014,house,286839,12,COOMA,2630,NSW
31/03/2015,house,283676,10,COOMA,2630,NSW
30/06/2015,house,283078,8,COOMA,2630,NSW
30/09/2015,house,283581,14,COOMA,2630,NSW
31/12/2015,house,285552,18,COOMA,2630,NSW
31/03/2016,house,289086,14,COOMA,2630,NSW
