	DATE	USD3MTD156N
4612	2003-09-08	1.14000
4613	2003-09-09	1.14000
4614	2003-09-10	1.14000
4615	2003-09-11	1.14000
4616	2003-09-12	1.14000
4617	2003-09-15	1.14000
4618	2003-09-16	1.14000
4619	2003-09-17	1.14000
4620	2003-09-18	1.14000
4621	2003-09-19	1.14000
4622	2003-09-22	1.14000
4623	2003-09-23	1.14000
4624	2003-09-24	1.14000
4625	2003-09-25	1.14000
4626	2003-09-26	1.14000
4627	2003-09-29	1.16000
4628	2003-09-30	1.16000
4629	2003-10-01	1.15000
4630	2003-10-02	1.15000
4631	2003-10-03	1.15000
4632	2003-10-06	1.15000
4633	2003-10-07	1.15000
4634	2003-10-08	1.15000
4635	2003-10-09	1.15000
4636	2003-10-10	1.15000
4637	2003-10-13	1.15000
4638	2003-10-14	1.15000
4639	2003-10-15	1.15625
4640	2003-10-16	1.16000
4641	2003-10-17	1.17000
4642	2003-10-20	1.17000
4643	2003-10-21	1.17000
4644	2003-10-22	1.17000
4645	2003-10-23	1.16063
4646	2003-10-24	1.16313
4647	2003-10-27	1.16125
4648	2003-10-28	1.16938
4649	2003-10-29	1.16000
4650	2003-10-30	1.16250
4651	2003-10-31	1.16938
4652	2003-11-03	1.17000
4653	2003-11-04	1.17000
4654	2003-11-05	1.17000
4655	2003-11-06	1.17000
4656	2003-11-07	1.17063
4657	2003-11-10	1.18000
4658	2003-11-11	1.18000
4659	2003-11-12	1.18000
4660	2003-11-13	1.18000
4661	2003-11-14	1.17125
4662	2003-11-17	1.17000
4663	2003-11-18	1.17000
4664	2003-11-19	1.17000
4665	2003-11-20	1.17000
4666	2003-11-21	1.17000
4667	2003-11-24	1.17000
4668	2003-11-25	1.17000
4669	2003-11-26	1.17000
4670	2003-11-27	1.17313
4671	2003-11-28	1.17188
4672	2003-12-01	1.17813
4673	2003-12-02	1.18000
4674	2003-12-03	1.18000
4675	2003-12-04	1.18000
4676	2003-12-05	1.18000
4677	2003-12-08	1.17125
4678	2003-12-09	1.17000
4679	2003-12-10	1.17000
4680	2003-12-11	1.17000
4681	2003-12-12	1.16813
4682	2003-12-15	1.17000
4683	2003-12-16	1.17000
4684	2003-12-17	1.17000
4685	2003-12-18	1.17000
4686	2003-12-19	1.17000
4687	2003-12-22	1.17000
4688	2003-12-23	1.17000
4689	2003-12-24	1.17000
4690	2003-12-25	.
4691	2003-12-26	.
4692	2003-12-29	1.16250
4693	2003-12-30	1.15500
4694	2003-12-31	1.15188
4695	2004-01-01	.
4696	2004-01-02	1.15000
4697	2004-01-05	1.15000
4698	2004-01-06	1.15000
4699	2004-01-07	1.14000
4700	2004-01-08	1.14000
4701	2004-01-09	1.14000
4702	2004-01-12	1.12000
4703	2004-01-13	1.12000
4704	2004-01-14	1.12000
4705	2004-01-15	1.12000
4706	2004-01-16	1.12000
4707	2004-01-19	1.12000
4708	2004-01-20	1.12000
4709	2004-01-21	1.12000
4710	2004-01-22	1.12000
4711	2004-01-23	1.12000
4712	2004-01-26	1.12000
4713	2004-01-27	1.12000
4714	2004-01-28	1.12000
4715	2004-01-29	1.13125
4716	2004-01-30	1.13000
4717	2004-02-02	1.13000
4718	2004-02-03	1.13000
4719	2004-02-04	1.13000
4720	2004-02-05	1.13000
4721	2004-02-06	1.13000
4722	2004-02-09	1.13000
4723	2004-02-10	1.13000
4724	2004-02-11	1.13000
4725	2004-02-12	1.12188
4726	2004-02-13	1.12000
4727	2004-02-16	1.12000
4728	2004-02-17	1.12000
4729	2004-02-18	1.12000
4730	2004-02-19	1.12000
4731	2004-02-20	1.12000
4732	2004-02-23	1.12000
4733	2004-02-24	1.12000
4734	2004-02-25	1.12000
4735	2004-02-26	1.12000
4736	2004-02-27	1.12000
4737	2004-03-01	1.12000
4738	2004-03-02	1.12000
4739	2004-03-03	1.12000
4740	2004-03-04	1.12000
4741	2004-03-05	1.12000
4742	2004-03-08	1.11000
4743	2004-03-09	1.11000
4744	2004-03-10	1.11000
4745	2004-03-11	1.11000
4746	2004-03-12	1.11000
4747	2004-03-15	1.11000
4748	2004-03-16	1.11000
4749	2004-03-17	1.11000
4750	2004-03-18	1.11000
4751	2004-03-19	1.11000
4752	2004-03-22	1.11000
4753	2004-03-23	1.11000
4754	2004-03-24	1.11000
4755	2004-03-25	1.11000
4756	2004-03-26	1.11000
4757	2004-03-29	1.11000
4758	2004-03-30	1.11000
4759	2004-03-31	1.11000
4760	2004-04-01	1.11000
4761	2004-04-02	1.11000
4762	2004-04-05	1.14000
4763	2004-04-06	1.14000
4764	2004-04-07	1.14000
4765	2004-04-08	1.14000
4766	2004-04-09	.
4767	2004-04-12	.
4768	2004-04-13	1.14000
4769	2004-04-14	1.14188
4770	2004-04-15	1.15000
4771	2004-04-16	1.15000
4772	2004-04-19	1.14938
4773	2004-04-20	1.15000
4774	2004-04-21	1.16875
4775	2004-04-22	1.17000
4776	2004-04-23	1.17000
4777	2004-04-26	1.17000
4778	2004-04-27	1.17000
4779	2004-04-28	1.17000
4780	2004-04-29	1.17875
4781	2004-04-30	1.18000
4782	2004-05-03	.
4783	2004-05-04	1.18000
4784	2004-05-05	1.18000
4785	2004-05-06	1.18000
4786	2004-05-07	1.19000
4787	2004-05-10	1.24000
4788	2004-05-11	1.24000
4789	2004-05-12	1.24000
4790	2004-05-13	1.25000
4791	2004-05-14	1.26000
4792	2004-05-17	1.25813
4793	2004-05-18	1.26000
4794	2004-05-19	1.27000
4795	2004-05-20	1.28000
4796	2004-05-21	1.28000
4797	2004-05-24	1.29000
4798	2004-05-25	1.29000
4799	2004-05-26	1.30000
4800	2004-05-27	1.31000
4801	2004-05-28	1.31500
4802	2004-05-31	.
4803	2004-06-01	1.32688
4804	2004-06-02	1.34000
4805	2004-06-03	1.36000
4806	2004-06-04	1.37375
4807	2004-06-07	1.40000
4808	2004-06-08	1.41000
4809	2004-06-09	1.42750
4810	2004-06-10	1.46875
4811	2004-06-11	1.52000
4812	2004-06-14	1.54125
4813	2004-06-15	1.56000
4814	2004-06-16	1.53375
4815	2004-06-17	1.55000
4816	2004-06-18	1.55000
4817	2004-06-21	1.55938
4818	2004-06-22	1.55938
4819	2004-06-23	1.57000
4820	2004-06-24	1.58625
4821	2004-06-25	1.58000
4822	2004-06-28	1.58625
4823	2004-06-29	1.60000
4824	2004-06-30	1.61000
4825	2004-07-01	1.60000
4826	2004-07-02	1.60000
4827	2004-07-05	1.57750
4828	2004-07-06	1.58000
4829	2004-07-07	1.58125
4830	2004-07-08	1.59000
4831	2004-07-09	1.59000
4832	2004-07-12	1.60000
4833	2004-07-13	1.60000
4834	2004-07-14	1.61000
4835	2004-07-15	1.62000
4836	2004-07-16	1.63000
4837	2004-07-19	1.63000
4838	2004-07-20	1.63250
4839	2004-07-21	1.65000
4840	2004-07-22	1.66000
4841	2004-07-23	1.66000
4842	2004-07-26	1.66188
4843	2004-07-27	1.67000
4844	2004-07-28	1.68000
4845	2004-07-29	1.69375
4846	2004-07-30	1.70000
4847	2004-08-02	1.69000
4848	2004-08-03	1.70000
4849	2004-08-04	1.70000
4850	2004-08-05	1.71000
4851	2004-08-06	1.71000
4852	2004-08-09	1.67000
4853	2004-08-10	1.68000
4854	2004-08-11	1.71000
4855	2004-08-12	1.71125
4856	2004-08-13	1.72000
4857	2004-08-16	1.72000
4858	2004-08-17	1.73000
4859	2004-08-18	1.73000
4860	2004-08-19	1.74000
4861	2004-08-20	1.74000
4862	2004-08-23	1.75000
4863	2004-08-24	1.76000
4864	2004-08-25	1.77000
4865	2004-08-26	1.78125
4866	2004-08-27	1.79000
4867	2004-08-30	.
4868	2004-08-31	1.80000
4869	2004-09-01	1.80000
4870	2004-09-02	1.81000
4871	2004-09-03	1.82000
4872	2004-09-06	1.85000
4873	2004-09-07	1.86000
4874	2004-09-08	1.86250
4875	2004-09-09	1.87000
4876	2004-09-10	1.87438
4877	2004-09-13	1.88000
4878	2004-09-14	1.88000
4879	2004-09-15	1.88813
4880	2004-09-16	1.91000
4881	2004-09-17	1.91000
4882	2004-09-20	1.91875
4883	2004-09-21	1.93000
4884	2004-09-22	1.94125
4885	2004-09-23	1.95000
4886	2004-09-24	1.96000
4887	2004-09-27	1.97000
4888	2004-09-28	1.97500
4889	2004-09-29	2.00563
4890	2004-09-30	2.02000
4891	2004-10-01	2.02750
4892	2004-10-04	2.03125
4893	2004-10-05	2.04000
4894	2004-10-06	2.04500
4895	2004-10-07	2.06000
4896	2004-10-08	2.06000
4897	2004-10-11	2.05250
4898	2004-10-12	2.05813
4899	2004-10-13	2.07000
4900	2004-10-14	2.07000
4901	2004-10-15	2.07000
4902	2004-10-18	2.07875
4903	2004-10-19	2.08000
4904	2004-10-20	2.09000
4905	2004-10-21	2.10000
4906	2004-10-22	2.11000
4907	2004-10-25	2.11000
4908	2004-10-26	2.11938
4909	2004-10-27	2.13000
4910	2004-10-28	2.16000
4911	2004-10-29	2.17000
4912	2004-11-01	2.18000
4913	2004-11-02	2.19000
4914	2004-11-03	2.20000
4915	2004-11-04	2.21000
4916	2004-11-05	2.22000
4917	2004-11-08	2.26000
4918	2004-11-09	2.27375
4919	2004-11-10	2.27625
4920	2004-11-11	2.29000
4921	2004-11-12	2.29000
4922	2004-11-15	2.30000
4923	2004-11-16	2.31000
4924	2004-11-17	2.33000
4925	2004-11-18	2.33875
4926	2004-11-19	2.34500
4927	2004-11-22	2.36000
4928	2004-11-23	2.38000
4929	2004-11-24	2.38063
4930	2004-11-25	2.39000
4931	2004-11-26	2.40000
4932	2004-11-29	2.40000
4933	2004-11-30	2.41000
4934	2004-12-01	2.41875
4935	2004-12-02	2.43750
4936	2004-12-03	2.44000
4937	2004-12-06	2.44000
4938	2004-12-07	2.45000
4939	2004-12-08	2.46000
4940	2004-12-09	2.47000
4941	2004-12-10	2.48000
4942	2004-12-13	2.49000
4943	2004-12-14	2.50000
4944	2004-12-15	2.50125
4945	2004-12-16	2.51000
4946	2004-12-17	2.52000
4947	2004-12-20	2.52125
4948	2004-12-21	2.53000
4949	2004-12-22	2.53000
4950	2004-12-23	2.54875
4951	2004-12-24	2.55000
4952	2004-12-27	.
4953	2004-12-28	.
4954	2004-12-29	2.56000
4955	2004-12-30	2.56000
4956	2004-12-31	2.56438
4957	2005-01-03	.
4958	2005-01-04	2.57000
4959	2005-01-05	2.59000
4960	2005-01-06	2.61000
4961	2005-01-07	2.61000
4962	2005-01-10	2.62000
4963	2005-01-11	2.63000
4964	2005-01-12	2.64000
4965	2005-01-13	2.66000
4966	2005-01-14	2.66000
4967	2005-01-17	2.67000
4968	2005-01-18	2.67000
4969	2005-01-19	2.68000
4970	2005-01-20	2.69250
4971	2005-01-21	2.70000
4972	2005-01-24	2.70000
4973	2005-01-25	2.70000
4974	2005-01-26	2.71000
4975	2005-01-27	2.73000
4976	2005-01-28	2.74250
4977	2005-01-31	2.75000
4978	2005-02-01	2.75000
4979	2005-02-02	2.75000
4980	2005-02-03	2.77000
4981	2005-02-04	2.77000
4982	2005-02-07	2.77000
4983	2005-02-08	2.77063
4984	2005-02-09	2.77438
4985	2005-02-10	2.79000
4986	2005-02-11	2.79438
4987	2005-02-14	2.80000
4988	2005-02-15	2.81000
4989	2005-02-16	2.82000
4990	2005-02-17	2.84750
4991	2005-02-18	2.85000
4992	2005-02-21	2.86000
4993	2005-02-22	2.87000
4994	2005-02-23	2.87313
4995	2005-02-24	2.89000
4996	2005-02-25	2.91000
4997	2005-02-28	2.92000
4998	2005-03-01	2.93000
4999	2005-03-02	2.94000
5000	2005-03-03	2.95000
5001	2005-03-04	2.95875
5002	2005-03-07	2.96000
5003	2005-03-08	2.97000
5004	2005-03-09	2.98000
5005	2005-03-10	3.00000
5006	2005-03-11	3.01000
5007	2005-03-14	3.02000
5008	2005-03-15	3.03000
5009	2005-03-16	3.04000
5010	2005-03-17	3.05000
5011	2005-03-18	3.05000
5012	2005-03-21	3.05250
5013	2005-03-22	3.06000
5014	2005-03-23	3.09000
5015	2005-03-24	3.09000
5016	2005-03-25	.
5017	2005-03-28	.
5018	2005-03-29	3.09250
5019	2005-03-30	3.10000
5020	2005-03-31	3.12000
5021	2005-04-01	3.12000
5022	2005-04-04	3.12000
5023	2005-04-05	3.12250
5024	2005-04-06	3.12313
5025	2005-04-07	3.13000
5026	2005-04-08	3.13000
5027	2005-04-11	3.14000
5028	2005-04-12	3.14000
5029	2005-04-13	3.14063
5030	2005-04-14	3.15000
5031	2005-04-15	3.15000
5032	2005-04-18	3.14475
5033	2005-04-19	3.15000
5034	2005-04-20	3.15000
5035	2005-04-21	3.16063
5036	2005-04-22	3.17000
5037	2005-04-25	3.18000
5038	2005-04-26	3.18688
5039	2005-04-27	3.19000
5040	2005-04-28	3.21000
5041	2005-04-29	3.21000
5042	2005-05-02	.
5043	2005-05-03	3.21938
5044	2005-05-04	3.22000
5045	2005-05-05	3.22850
5046	2005-05-06	3.23000
5047	2005-05-09	3.25000
5048	2005-05-10	3.25000
5049	2005-05-11	3.26000
5050	2005-05-12	3.26813
5051	2005-05-13	3.27000
5052	2005-05-16	3.27000
5053	2005-05-17	3.27000
5054	2005-05-18	3.28000
5055	2005-05-19	3.28438
5056	2005-05-20	3.29000
5057	2005-05-23	3.29375
5058	2005-05-24	3.29875
5059	2005-05-25	3.31000
5060	2005-05-26	3.32000
5061	2005-05-27	3.33000
5062	2005-05-30	.
5063	2005-05-31	3.33750
5064	2005-06-01	3.35000
5065	2005-06-02	3.35000
5066	2005-06-03	3.36000
5067	2005-06-06	3.37000
5068	2005-06-07	3.37000
5069	2005-06-08	3.37938
5070	2005-06-09	3.39000
5071	2005-06-10	3.40000
5072	2005-06-13	3.41000
5073	2005-06-14	3.41375
5074	2005-06-15	3.42063
5075	2005-06-16	3.43000
5076	2005-06-17	3.43938
5077	2005-06-20	3.44375
5078	2005-06-21	3.45188
5079	2005-06-22	3.46000
5080	2005-06-23	3.47000
5081	2005-06-24	3.47813
5082	2005-06-27	3.48000
5083	2005-06-28	3.49000
5084	2005-06-29	3.50438
5085	2005-06-30	3.51625
5086	2005-07-01	3.52875
5087	2005-07-04	3.54750
5088	2005-07-05	3.55000
5089	2005-07-06	3.56000
5090	2005-07-07	3.55000
5091	2005-07-08	3.56063
5092	2005-07-11	3.57000
5093	2005-07-12	3.58000
5094	2005-07-13	3.59875
5095	2005-07-14	3.60875
5096	2005-07-15	3.61438
5097	2005-07-18	3.62000
5098	2005-07-19	3.63000
5099	2005-07-20	3.64000
5100	2005-07-21	3.65000
5101	2005-07-22	3.66000
5102	2005-07-25	3.66250
5103	2005-07-26	3.66913
5104	2005-07-27	3.68000
5105	2005-07-28	3.69313
5106	2005-07-29	3.70000
5107	2005-08-01	3.71000
5108	2005-08-02	3.72000
5109	2005-08-03	3.73313
5110	2005-08-04	3.74688
5111	2005-08-05	3.75000
5112	2005-08-08	3.76000
5113	2005-08-09	3.78000
5114	2005-08-10	3.78000
5115	2005-08-11	3.79000
5116	2005-08-12	3.79000
5117	2005-08-15	3.79688
5118	2005-08-16	3.80188
5119	2005-08-17	3.81000
5120	2005-08-18	3.82000
5121	2005-08-19	3.82288
5122	2005-08-22	3.83000
5123	2005-08-23	3.83625
5124	2005-08-24	3.84063
5125	2005-08-25	3.86000
5126	2005-08-26	3.86000
5127	2005-08-29	.
5128	2005-08-30	3.87000
5129	2005-08-31	3.87000
5130	2005-09-01	3.85500
5131	2005-09-02	3.76100
5132	2005-09-05	3.77625
5133	2005-09-06	3.79000
5134	2005-09-07	3.79813
5135	2005-09-08	3.83375
5136	2005-09-09	3.85000
5137	2005-09-12	3.85688
5138	2005-09-13	3.87000
5139	2005-09-14	3.87438
5140	2005-09-15	3.88563
5141	2005-09-16	3.89000
5142	2005-09-19	3.92000
5143	2005-09-20	3.92438
5144	2005-09-21	3.96000
5145	2005-09-22	3.96063
5146	2005-09-23	3.97000
5147	2005-09-26	4.00000
5148	2005-09-27	4.01000
5149	2005-09-28	4.02038
5150	2005-09-29	4.05438
5151	2005-09-30	4.06500
5152	2005-10-03	4.07688
5153	2005-10-04	4.09000
5154	2005-10-05	4.10000
5155	2005-10-06	4.11000
5156	2005-10-07	4.11500
5157	2005-10-10	4.12313
5158	2005-10-11	4.13000
5159	2005-10-12	4.14000
5160	2005-10-13	4.15000
5161	2005-10-14	4.15938
5162	2005-10-17	4.16750
5163	2005-10-18	4.17413
5164	2005-10-19	4.18063
5165	2005-10-20	4.19375
5166	2005-10-21	4.20000
5167	2005-10-24	4.20625
5168	2005-10-25	4.21563
5169	2005-10-26	4.23000
5170	2005-10-27	4.24313
5171	2005-10-28	4.25000
5172	2005-10-31	4.26000
5173	2005-11-01	4.26063
5174	2005-11-02	4.28000
5175	2005-11-03	4.29063
5176	2005-11-04	4.30000
5177	2005-11-07	4.30438
5178	2005-11-08	4.31000
5179	2005-11-09	4.33000
5180	2005-11-10	4.33225
5181	2005-11-11	4.34000
5182	2005-11-14	4.34000
5183	2005-11-15	4.35000
5184	2005-11-16	4.36813
5185	2005-11-17	4.37000
5186	2005-11-18	4.37250
5187	2005-11-21	4.38000
5188	2005-11-22	4.39375
5189	2005-11-23	4.39000
5190	2005-11-24	4.40000
5191	2005-11-25	4.40063
5192	2005-11-28	4.40625
5193	2005-11-29	4.41000
5194	2005-11-30	4.42000
5195	2005-12-01	4.44000
5196	2005-12-02	4.44688
5197	2005-12-05	4.45000
5198	2005-12-06	4.45688
5199	2005-12-07	4.46000
5200	2005-12-08	4.48000
5201	2005-12-09	4.48000
5202	2005-12-12	4.48875
5203	2005-12-13	4.49125
5204	2005-12-14	4.49125
5205	2005-12-15	4.49688
5206	2005-12-16	4.50000
5207	2005-12-19	4.50000
5208	2005-12-20	4.50125
5209	2005-12-21	4.50375
5210	2005-12-22	4.51938
5211	2005-12-23	4.52063
5212	2005-12-26	.
5213	2005-12-27	.
5214	2005-12-28	4.52688
5215	2005-12-29	4.53000
5216	2005-12-30	4.53625
5217	2006-01-02	.
5218	2006-01-03	4.54438
5219	2006-01-04	4.54063
5220	2006-01-05	4.55000
5221	2006-01-06	4.55000
5222	2006-01-09	4.56000
5223	2006-01-10	4.56850
5224	2006-01-11	4.58000
5225	2006-01-12	4.60000
5226	2006-01-13	4.60000
5227	2006-01-16	4.60000
5228	2006-01-17	4.60225
5229	2006-01-18	4.60100
5230	2006-01-19	4.61375
5231	2006-01-20	4.62000
5232	2006-01-23	4.62288
5233	2006-01-24	4.63000
5234	2006-01-25	4.63975
5235	2006-01-26	4.66000
5236	2006-01-27	4.66750
5237	2006-01-30	4.68000
5238	2006-01-31	4.68000
5239	2006-02-01	4.69000
5240	2006-02-02	4.71000
5241	2006-02-03	4.71000
5242	2006-02-06	4.71500
5243	2006-02-07	4.72000
5244	2006-02-08	4.72000
5245	2006-02-09	4.74000
5246	2006-02-10	4.74063
5247	2006-02-13	4.74875
5248	2006-02-14	4.75000
5249	2006-02-15	4.75000
5250	2006-02-16	4.77000
5251	2006-02-17	4.77000
5252	2006-02-20	4.77031
5253	2006-02-21	4.77375
5254	2006-02-22	4.78000
5255	2006-02-23	4.80000
5256	2006-02-24	4.81000
5257	2006-02-27	4.82000
5258	2006-02-28	4.82250
5259	2006-03-01	4.83000
5260	2006-03-02	4.84000
5261	2006-03-03	4.85000
5262	2006-03-06	4.86000
5263	2006-03-07	4.87000
5264	2006-03-08	4.88000
5265	2006-03-09	4.89000
5266	2006-03-10	4.90000
5267	2006-03-13	4.91000
5268	2006-03-14	4.91688
5269	2006-03-15	4.92000
5270	2006-03-16	4.93000
5271	2006-03-17	4.93000
5272	2006-03-20	4.93538
5273	2006-03-21	4.94000
5274	2006-03-22	4.95031
5275	2006-03-23	4.96000
5276	2006-03-24	4.96475
5277	2006-03-27	4.96000
5278	2006-03-28	4.96000
5279	2006-03-29	4.97938
5280	2006-03-30	4.99000
5281	2006-03-31	5.00000
5282	2006-04-03	5.00000
5283	2006-04-04	5.01000
5284	2006-04-05	5.01375
5285	2006-04-06	5.02250
5286	2006-04-07	5.02813
5287	2006-04-10	5.04469
5288	2006-04-11	5.05000
5289	2006-04-12	5.06825
5290	2006-04-13	5.07688
5291	2006-04-14	.
5292	2006-04-17	.
5293	2006-04-18	5.08000
5294	2006-04-19	5.07469
5295	2006-04-20	5.09000
5296	2006-04-21	5.10000
5297	2006-04-24	5.10750
5298	2006-04-25	5.11000
5299	2006-04-26	5.12563
5300	2006-04-27	5.14875
5301	2006-04-28	5.13000
5302	2006-05-01	.
5303	2006-05-02	5.14563
5304	2006-05-03	5.15000
5305	2006-05-04	5.16000
5306	2006-05-05	5.16625
5307	2006-05-08	5.16000
5308	2006-05-09	5.16188
5309	2006-05-10	5.16438
5310	2006-05-11	5.17000
5311	2006-05-12	5.17000
5312	2006-05-15	5.17063
5313	2006-05-16	5.17250
5314	2006-05-17	5.17381
5315	2006-05-18	5.18938
5316	2006-05-19	5.19375
5317	2006-05-22	5.20750
5318	2006-05-23	5.21000
5319	2006-05-24	5.21438
5320	2006-05-25	5.22000
5321	2006-05-26	5.22688
5322	2006-05-29	.
5323	2006-05-30	5.23063
5324	2006-05-31	5.23813
5325	2006-06-01	5.27063
5326	2006-06-02	5.27000
5327	2006-06-05	5.23625
5328	2006-06-06	5.27000
5329	2006-06-07	5.28250
5330	2006-06-08	5.30000
5331	2006-06-09	5.31000
5332	2006-06-12	5.31938
5333	2006-06-13	5.32938
5334	2006-06-14	5.34063
5335	2006-06-15	5.39563
5336	2006-06-16	5.41375
5337	2006-06-19	5.42438
5338	2006-06-20	5.43688
5339	2006-06-21	5.44875
5340	2006-06-22	5.46000
5341	2006-06-23	5.48000
5342	2006-06-26	5.49000
5343	2006-06-27	5.50000
5344	2006-06-28	5.49875
5345	2006-06-29	5.50813
5346	2006-06-30	5.48063
5347	2006-07-03	5.48000
5348	2006-07-04	5.48563
5349	2006-07-05	5.48875
5350	2006-07-06	5.50719
5351	2006-07-07	5.51000
5352	2006-07-10	5.50000
5353	2006-07-11	5.50000
5354	2006-07-12	5.50031
5355	2006-07-13	5.50688
5356	2006-07-14	5.49813
5357	2006-07-17	5.49000
5358	2006-07-18	5.50000
5359	2006-07-19	5.52000
5360	2006-07-20	5.51063
5361	2006-07-21	5.48500
5362	2006-07-24	5.49000
5363	2006-07-25	5.49000
5364	2006-07-26	5.50000
5365	2006-07-27	5.48500
5366	2006-07-28	5.48875
5367	2006-07-31	5.46563
5368	2006-08-01	5.46750
5369	2006-08-02	5.47188
5370	2006-08-03	5.48000
5371	2006-08-04	5.49938
5372	2006-08-07	5.44000
5373	2006-08-08	5.44594
5374	2006-08-09	5.40375
5375	2006-08-10	5.40188
5376	2006-08-11	5.40500
5377	2006-08-14	5.41625
5378	2006-08-15	5.42625
5379	2006-08-16	5.41000
5380	2006-08-17	5.39250
5381	2006-08-18	5.39938
5382	2006-08-21	5.39813
5383	2006-08-22	5.40000
5384	2006-08-23	5.40000
5385	2006-08-24	5.40000
5386	2006-08-25	5.40000
5387	2006-08-28	.
5388	2006-08-29	5.40000
5389	2006-08-30	5.40000
5390	2006-08-31	5.39750
5391	2006-09-01	5.39063
5392	2006-09-04	5.39000
5393	2006-09-05	5.39000
5394	2006-09-06	5.39000
5395	2006-09-07	5.39000
5396	2006-09-08	5.39000
5397	2006-09-11	5.39000
5398	2006-09-12	5.39000
5399	2006-09-13	5.39000
5400	2006-09-14	5.39000
5401	2006-09-15	5.39000
5402	2006-09-18	5.39000
5403	2006-09-19	5.39000
5404	2006-09-20	5.38688
5405	2006-09-21	5.38875
5406	2006-09-22	5.37063
5407	2006-09-25	5.36781
5408	2006-09-26	5.36375
5409	2006-09-27	5.36688
5410	2006-09-28	5.37163
5411	2006-09-29	5.37000
5412	2006-10-02	5.37000
5413	2006-10-03	5.37000
5414	2006-10-04	5.37000
5415	2006-10-05	5.36813
5416	2006-10-06	5.37000
5417	2006-10-09	5.37000
5418	2006-10-10	5.37188
5419	2006-10-11	5.37344
5420	2006-10-12	5.37375
5421	2006-10-13	5.37375
5422	2006-10-16	5.37438
5423	2006-10-17	5.37438
5424	2006-10-18	5.37375
5425	2006-10-19	5.37375
5426	2006-10-20	5.37563
5427	2006-10-23	5.37688
5428	2006-10-24	5.38000
5429	2006-10-25	5.38000
5430	2006-10-26	5.37625
5431	2006-10-27	5.37563
5432	2006-10-30	5.37125
5433	2006-10-31	5.37063
5434	2006-11-01	5.37000
5435	2006-11-02	5.36813
5436	2006-11-03	5.37000
5437	2006-11-06	5.37531
5438	2006-11-07	5.37535
5439	2006-11-08	5.37442
5440	2006-11-09	5.37625
5441	2006-11-10	5.37438
5442	2006-11-13	5.37375
5443	2006-11-14	5.37500
5444	2006-11-15	5.37313
5445	2006-11-16	5.37500
5446	2006-11-17	5.37500
5447	2006-11-20	5.37063
5448	2006-11-21	5.37000
5449	2006-11-22	5.37000
5450	2006-11-23	5.37000
5451	2006-11-24	5.37000
5452	2006-11-27	5.37000
5453	2006-11-28	5.37000
5454	2006-11-29	5.36938
5455	2006-11-30	5.37000
5456	2006-12-01	5.36563
5457	2006-12-04	5.35250
5458	2006-12-05	5.35000
5459	2006-12-06	5.35000
5460	2006-12-07	5.35313
5461	2006-12-08	5.35563
5462	2006-12-11	5.36000
5463	2006-12-12	5.36000
5464	2006-12-13	5.36000
5465	2006-12-14	5.36063
5466	2006-12-15	5.36500
5467	2006-12-18	5.36500
5468	2006-12-19	5.36500
5469	2006-12-20	5.36500
5470	2006-12-21	5.36563
5471	2006-12-22	5.36250
5472	2006-12-25	.
5473	2006-12-26	.
5474	2006-12-27	5.36375
5475	2006-12-28	5.36000
5476	2006-12-29	5.36000
5477	2007-01-01	.
5478	2007-01-02	5.36000
5479	2007-01-03	5.36000
5480	2007-01-04	5.36000
5481	2007-01-05	5.36000
5482	2007-01-08	5.36000
5483	2007-01-09	5.36000
5484	2007-01-10	5.36000
5485	2007-01-11	5.36000
5486	2007-01-12	5.36000
5487	2007-01-15	5.36025
5488	2007-01-16	5.36000
5489	2007-01-17	5.36000
5490	2007-01-18	5.36000
5491	2007-01-19	5.36000
5492	2007-01-22	5.36000
5493	2007-01-23	5.36000
5494	2007-01-24	5.36000
5495	2007-01-25	5.36000
5496	2007-01-26	5.36000
5497	2007-01-29	5.36000
5498	2007-01-30	5.36000
5499	2007-01-31	5.36000
5500	2007-02-01	5.36000
5501	2007-02-02	5.36000
5502	2007-02-05	5.36000
5503	2007-02-06	5.36000
5504	2007-02-07	5.36000
5505	2007-02-08	5.36000
5506	2007-02-09	5.36000
5507	2007-02-12	5.36000
5508	2007-02-13	5.36000
5509	2007-02-14	5.36000
5510	2007-02-15	5.36000
5511	2007-02-16	5.36000
5512	2007-02-19	5.36000
5513	2007-02-20	5.36000
5514	2007-02-21	5.36000
5515	2007-02-22	5.36000
5516	2007-02-23	5.36000
5517	2007-02-26	5.36000
5518	2007-02-27	5.36000
5519	2007-02-28	5.34813
5520	2007-03-01	5.34750
5521	2007-03-02	5.34625
5522	2007-03-05	5.33000
5523	2007-03-06	5.34000
5524	2007-03-07	5.34000
5525	2007-03-08	5.34000
5526	2007-03-09	5.34000
5527	2007-03-12	5.35500
5528	2007-03-13	5.35488
5529	2007-03-14	5.35000
5530	2007-03-15	5.35000
5531	2007-03-16	5.35000
5532	2007-03-19	5.35000
5533	2007-03-20	5.35000
5534	2007-03-21	5.35000
5535	2007-03-22	5.34631
5536	2007-03-23	5.34788
5537	2007-03-26	5.35000
5538	2007-03-27	5.35000
5539	2007-03-28	5.35000
5540	2007-03-29	5.34938
5541	2007-03-30	5.35000
5542	2007-04-02	5.35000
5543	2007-04-03	5.35000
5544	2007-04-04	5.35000
5545	2007-04-05	5.35000
5546	2007-04-06	.
5547	2007-04-09	.
5548	2007-04-10	5.35500
5549	2007-04-11	5.35500
