Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Netherlands,NLD,11486630,11639000.0,11806000.0,11966000.0,12127000.0,12295000,12456000.0,12598000.0,12730000.0,12878000.0,13039000,13195000.0,13329000.0,13439000.0,13545000.0,13666000,13774000.0,13856000.0,13942000.0,14038000.0,14150000.0,14247000.0,14313000.0,14367000.0,14424000.0,14492000.0,14572000.0,14665000.0,14760000.0,14849000.0,14952000.0,15070000.0,15178000.0,15279096.95,15381133.0,15460000.0,15517000.0,15607000.0,15698000.0,15805000.0,15925513.0,16046180.0,16148929.0,16225302.0,16281779.0,16319868.0,16346101.0,16381696.0,16445593.0,16530388.0,16612213.0
New Caledonia,NCL,79000,82656.0,85472.0,87784.0,89880.0,92000,94336.0,97032.0,100184.0,103840.0,108000,113609.6,119137.6,124329.6,128993.6,133000,136203.2,138441.6,140008.0,141414.4,143000.0,144000.0,144500.0,145400.0,150616.0,153000.0,154000.0,156750.8392,159710.491,164200.0,168000.0,172166.9964,176723.7897,181695.6883,187110.7412,193000.0,197000.0,201641.7449,205000.0,209214.0,213230.0,217324.0,221490.0,225735.0,230068.0,234393.0,238459.0,242400.0,246705.0,250325.9275,254000.0
New Zealand,NZL,2372000,2420000.0,2482000.0,2532000.0,2585000.0,2628000,2676000.0,2724000.0,2748000.0,2804000.0,2820000,2854000.0,2902000.0,2956000.0,3024000.0,3087000,3111000.0,3120000.0,3121000.0,3109000.0,3113000.0,3145000.0,3180800.0,3221700.0,3252800.0,3271500.0,3277000.0,3305000.0,3350000.0,3398000.0,3448000.0,3495100.0,3531700.0,3572200.0,3620100.0,3673400.0,3732000.0,3781400.0,3815000.0,3835100.0,3857800.0,3880500.0,3948500.0,4027200.0,4087500.0,4133900.0,4184600.0,4228300.0,4268900.0,4315800.0,4367800.0
Nicaragua,NIC,1772895,1828750.0,1885094.0,1942338.0,2001105.0,2061878,2124754.0,2189679.0,2256800.0,2326261.0,2398160,2472476.0,2549185.0,2628337.0,2709983.0,2794083,2880571.0,2969183.0,3059408.0,3150596.0,3242190.0,3334287.0,3426782.0,3518721.0,3608911.0,3696667.0,3781070.0,3862724.0,3944304.0,4029509.0,4120797.0,4219176.0,4323263.0,4430182.0,4535802.0,4637040.0,4733164.0,4824799.0,4911886.0,4994730.0,5073704.0,5148635.0,5219724.0,5288271.0,5356012.0,5424336.0,5493527.0,5563654.0,5635577.0,5710230.0,5788163.0
Niger,NER,3249965,3344605.0,3443850.0,3547421.0,3654806.0,3765632,3879910.0,3997810.0,4119299.0,4244349.0,4372957,4505018.0,4640560.0,4779869.0,4923337.0,5071204,5223853.0,5381141.0,5542178.0,5705724.0,5871030.0,6038229.0,6208128.0,6381552.0,6559627.0,6743501.0,6933529.0,7130570.0,7336924.0,7555416.0,7788198.0,8036341.0,8299868.0,8578542.0,8871631.0,9178575.0,9499892.0,9835945.0,10185812.0,10548219.0,10922421.0,11308134.0,11706182.0,12118322.0,12546945.0,12993884.0,13460138.0,13945662.0,14450007.0,14972257.0,15511953.0
Nigeria,NGA,45926253,46912826.0,47935878.0,48992838.0,50079946.0,51195706,52341981.0,53524049.0,54748444.0,56023503.0,57357275,58745411.0,60191508.0,61720304.0,63363756.0,65141058,67067499.0,69127157.0,71269619.0,73424869.0,75543388.0,77604166.0,79623647.0,81635550.0,83691577.0,85828707.0,88057486.0,90363921.0,92731304.0,95133496.0,97552057.0,99986136.0,102444773.0,104931559.0,107452627.0,110014688.0,112618306.0,115268715.0,117983368.0,120784408.0,123688536.0,126704722.0,129832447.0,133067097.0,136399438.0,139823340.0,143338939.0,146951477.0,150665730.0,154488072.0,158423182.0
Northern Mariana Islands,MNP,10070,10340.0,10541.0,10709.0,10901.0,11157,11489.0,11882.0,12318.0,12766.0,13203,13658.0,14142.0,14605.0,14978.0,15232,15316.0,15293.0,15390.0,15906.0,17048.0,18906.0,21392.0,24308.0,27362.0,30341.0,33174.0,35906.0,38571.0,41244.0,43973.0,46727.0,49456.0,52161.0,54852.0,57517.0,60173.0,62766.0,65138.0,67075.0,68432.0,69184.0,69393.0,69105.0,68404.0,67381.0,66006.0,64349.0,62707.0,61473.0,60917.0
Norway,NOR,3580998,3610000.0,3639000.0,3667000.0,3694000.0,3723000,3753000.0,3785000.0,3819000.0,3851000.0,3877000,3903000.0,3933000.0,3961000.0,3985000.0,4007000,4026000.0,4043000.0,4059000.0,4073000.0,4091000.0,4100000.0,4115000.0,4133000.0,4140000.0,4153000.0,4169000.0,4187000.0,4209000.0,4227000.0,4241500.0,4261700.0,4286400.0,4312000.0,4336600.0,4360000.0,4381000.0,4404100.0,4432000.0,4460000.0,4491000.0,4513000.0,4538000.0,4564855.0,4591910.0,4623291.0,4660677.0,4709153.0,4768212.0,4828726.0,4885240.0
Oman,OMN,557492,570581.0,584427.0,599034.0,614390.0,630553,647678.0,666021.0,685892.0,707663.0,731703,758060.0,787002.0,819375.0,856230.0,898286,945679.0,998100.0,1055217.0,1116489.0,1181337.0,1249858.0,1321650.0,1395032.0,1467846.0,1538575.0,1605464.0,1668734.0,1731168.0,1796822.0,1868055.0,1947042.0,2031377.0,2113398.0,2182619.0,2232018.0,2258730.0,2266469.0,2262969.0,2259398.0,2264163.0,2279171.0,2302874.0,2335967.0,2378336.0,2429510.0,2490620.0,2561187.0,2636963.0,2712141.0,2782435.0
Pakistan,PAK,45920204,47033454.0,48198347.0,49413973.0,50678979.0,51993059,53359180.0,54780499.0,56257610.0,57790852.0,59382651,61033754.0,62751275.0,64551904.0,66456937.0,68482526,70632133.0,72904319.0,75303460.0,77832927.0,80492664.0,83280137.0,86187238.0,89200001.0,92300277.0,95470380.0,98710951.0,102011892.0,105332464.0,108621443.0,111844679.0,114970102.0,118010303.0,121029915.0,124121817.0,127346713.0,130737306.0,134255952.0,137808222.0,141261069.0,144522192.0,147557907.0,150407242.0,153139895.0,155860066.0,158645463.0,161513324.0,164445596.0,167442258.0,170494367.0,173593383.0
Palau,PLW,9638,9901.0,10150.0,10381.0,10593.0,10782,10945.0,11081.0,11206.0,11335.0,11481,11656.0,11853.0,12045.0,12195.0,12280,12284.0,12225.0,12151.0,12127.0,12197.0,12383.0,12667.0,13015.0,13371.0,13698.0,13982.0,14237.0,14485.0,14762.0,15089.0,15471.0,15894.0,16345.0,16804.0,17254.0,17694.0,18122.0,18522.0,18876.0,19172.0,19402.0,19573.0,19698.0,19803.0,19906.0,20011.0,20118.0,20228.0,20346.0,20472.0
Panama,PAN,1128378,1161708.0,1196016.0,1231377.0,1267907.0,1305667,1344667.0,1384801.0,1425871.0,1467612.0,1509822,1552391.0,1595314.0,1638624.0,1682398.0,1726672,1771458.0,1816673.0,1862142.0,1907645.0,1953029.0,1998261.0,2043413.0,2088590.0,2133947.0,2179624.0,2225634.0,2272029.0,2319035.0,2366933.0,2415926.0,2466083.0,2517356.0,2569672.0,2622903.0,2676926.0,2731717.0,2787228.0,2843276.0,2899636.0,2956126.0,3012635.0,3069123.0,3125565.0,3181969.0,3238321.0,3294583.0,3350673.0,3406487.0,3461901.0,3516820.0
Papua New Guinea,PNG,1966961,2001049.0,2037162.0,2075625.0,2116822.0,2161087,2208398.0,2258847.0,2312978.0,2371467.0,2434698,2503009.0,2576020.0,2652505.0,2730770.0,2809595,2888403.0,2967506.0,3047644.0,3129991.0,3215339.0,3304033.0,3395633.0,3489227.0,3583521.0,3677658.0,3771385.0,3865230.0,3960087.0,4057228.0,4157654.0,4261537.0,4368815.0,4479959.0,4595463.0,4715617.0,4840693.0,4970478.0,5104153.0,5240560.0,5378824.0,5518586.0,5659946.0,5803029.0,5948135.0,6095437.0,6244916.0,6396307.0,6549268.0,6703361.0,6858266.0
Paraguay,PRY,1905829,1956714.0,2009165.0,2063215.0,2118896.0,2176195,2235296.0,2296118.0,2358072.0,2420365.0,2482508,2544362.0,2606357.0,2669285.0,2734247.0,2802133,2873058.0,2947064.0,3024857.0,3107259.0,3194768.0,3287677.0,3385626.0,3487626.0,3592275.0,3698465.0,3805813.0,3914302.0,4023628.0,4133551.0,4243860.0,4354331.0,4464780.0,4575121.0,4685320.0,4795365.0,4905150.0,5014650.0,5124050.0,5233615.0,5343539.0,5453921.0,5564709.0,5675754.0,5786836.0,5897816.0,6008597.0,6119295.0,6230242.0,6341892.0,6454548.0
Peru,PER,9929439,10216429.0,10515695.0,10825440.0,11143120.0,11466936,11796103.0,12131226.0,12473584.0,12825119.0,13187182,13559712.0,13941958.0,14333692.0,14734523.0,15143887,15561809.0,15987545.0,16418798.0,16852621.0,17286832.0,17720017.0,18152344.0,18585148.0,19020616.0,19460111.0,19903833.0,20350457.0,20797983.0,21243700.0,21685537.0,22122065.0,22553275.0,22980182.0,23404523.0,23827163.0,24248671.0,24667356.0,25079136.0,25478577.0,25861887.0,26228274.0,26579252.0,26916342.0,27242033.0,27558769.0,27866387.0,28166078.0,28463338.0,28765162.0,29076512.0
Philippines,PHL,26010295,26893021.0,27800656.0,28727140.0,29664173.0,30606162,31551090.0,32501839.0,33463836.0,34444983.0,35451392,36485095.0,37545635.0,38633697.0,39749340.0,40892836,42064468.0,43265378.0,44497521.0,45763245.0,47063923.0,48399114.0,49767259.0,51166963.0,52596291.0,54052849.0,55537110.0,57046529.0,58572071.0,60102139.0,61628668.0,63146876.0,64659225.0,66173874.0,67703053.0,69255386.0,70831419.0,72427130.0,74040838.0,75669587.0,77309965.0,78964389.0,80630416.0,82293990.0,83936698.0,85546427.0,87116275.0,88652631.0,90173139.0,91703090.0,93260798.0
Poland,POL,29561000,29965000.0,30324000.0,30691000.0,31161000.0,31496000,31698000.0,31944000.0,32305000.0,32555000.0,32526000,32805000.0,33068000.0,33363000.0,33691000.0,34022000,34362000.0,34698000.0,35010000.0,35257000.0,35578000.0,35902000.0,36227000.0,36571000.0,36914000.0,37203000.0,37456000.0,37664000.0,37862000.0,37963000.0,38118800.0,38244400.0,38364700.0,38459000.0,38543600.0,38587600.0,38618000.0,38650000.0,38666145.0,38658000.0,38453757.0,38248076.0,38230364.0,38204570.0,38182222.0,38165445.0,38141267.0,38120560.0,38125759.0,38151603.0,38187488.0
Portugal,PRT,8943100,8937600.0,9019800.0,9081600.0,9122500.0,9128900,9108800.0,9103000.0,9115100.0,9097200.0,9044200,8644000.0,8631000.0,8633000.0,8754000.0,9093000,9355000.0,9455000.0,9558000.0,9661000.0,9766000.0,9851000.0,9911500.0,9954500.0,9989000.0,10011400.0,10010700.0,9994000.0,9968000.0,9937000.0,9896000.0,9935000.0,9963000.0,9974000.0,9998000.0,10027000.0,10055000.0,10089000.0,10129000.0,10174000.0,10225836.0,10292999.0,10368403.0,10441075.0,10501970.0,10549424.0,10584344.0,10608335.0,10622413.0,10632482.0,10642841.0
Puerto Rico,PRI,2358000,2399721.6,2450321.6,2504529.6,2554065.6,2594000,2624995.2,2645673.6,2662064.0,2684150.4,2718000,2762190.4,2817256.0,2878785.6,2939299.2,2994000,3043854.4,3088689.6,3129420.8,3168088.0,3206000.0,3242552.0,3277452.8,3311137.6,3344190.4,3377000.0,3409553.6,3441849.6,3473897.6,3505649.6,3537000.0,3562110.0,3585176.0,3615497.0,3649237.0,3683103.0,3724655.0,3759430.0,3781101.0,3800081.0,3814413.0,3837768.0,3858272.0,3876637.0,3893931.0,3910722.0,3926744.0,3941235.0,3954553.0,3967288.0,3978702.0
Qatar,QAT,47085,51093.0,55883.0,61296.0,67082.0,73073,79189.0,85530.0,92319.0,99873.0,108401,118210.0,129227.0,140846.0,152210.0,162835,172151.0,180656.0,190192.0,203285.0,221594.0,245740.0,274720.0,306542.0,338365.0,368006.0,395144.0,420058.0,441932.0,459949.0,473722.0,482926.0,488204.0,491420.0,495126.0,501371.0,512422.0,528787.0,548828.0,569870.0,590957.0,608057.0,624173.0,653500.0,715146.0,820986.0,978336.0,1178192.0,1396060.0,1597765.0,1758793.0
Romania,ROU,18403000,18567000.0,18681000.0,18813000.0,18927000.0,19027000,19141000.0,19285000.0,19721000.0,20010000.0,20253000,20470000.0,20663000.0,20828000.0,21029000.0,21245000,21446000.0,21658000.0,21855000.0,22048000.0,22201000.0,22353000.0,22478000.0,22553000.0,22625000.0,22725000.0,22823000.0,22940000.0,23054000.0,23152000.0,23207000.0,23185000.0,22789000.0,22755000.0,22731000.0,22681000.0,22608000.0,22554000.0,22503000.0,22457994.0,22443000.0,22132000.0,21803129.0,21742013.0,21684890.0,21634371.0,21587666.0,21546873.0,21513622.0,21480401.0,21442012.0
Russian Federation,RUS,119897000,121236340.9,122590643.4,123960074.4,125344802.9,126745000,127468492.9,128196115.8,128927892.1,129663845.5,130404000,131154511.3,131909342.1,132668517.1,133432061.3,134200000,135146685.5,136100049.2,137060138.2,138027000.0,139010000.0,139941000.0,140823000.0,141668000.0,142745000.0,143858000.0,144894000.0,145908000.0,146857000.0,147721000.0,148292000.0,148624000.0,148689000.0,148520000.0,148336000.0,148141000.0,147739000.0,147304000.0,146899000.0,146309000.0,146303000.0,145949580.3,145299690.3,144599446.7,143849574.2,143150000.0,142500000.0,142100000.0,141950000.0,141850000.0,141750000.0
Rwanda,RWA,2771018,2855692.0,2942908.0,3032745.0,3125315.0,3220770,3319229.0,3420890.0,3526088.0,3635227.0,3748672,3866501.0,3988895.0,4116446.0,4249861.0,4389619,4536057.0,4688997.0,4847747.0,5011299.0,5178927.0,5343129.0,5502531.0,5669024.0,5859270.0,6080907.0,6356230.0,6672124.0,6959599.0,7124870.0,7109538.0,6871192.0,6452688.0,5984449.0,5648306.0,5570206.0,5803830.0,6297733.0,6944116.0,7582861.0,8098344.0,8456968.0,8696378.0,8857859.0,9009655.0,9201727.0,9441406.0,9710531.0,10004092.0,10311275.0,10624005.0
Samoa,WSM,109917,113300.0,116702.0,120115.0,123530.0,126931,130320.0,133661.0,136856.0,139783.0,142354,144528.0,146330.0,147835.0,149155.0,150373,151524.0,152593.0,153557.0,154371.0,155016.0,155488.0,155831.0,156122.0,156459.0,156919.0,157531.0,158290.0,159187.0,160198.0,161308.0,162504.0,163790.0,165172.0,166662.0,168257.0,169969.0,171766.0,173543.0,175169.0,176549.0,177645.0,178488.0,179141.0,179699.0,180237.0,180766.0,181277.0,181809.0,182401.0,183081.0
San Marino,SMR,15392,15786.0,16196.0,16615.0,17032.0,17439,17838.0,18227.0,18588.0,18895.0,19136,19299.0,19395.0,19465.0,19565.0,19734,19988.0,20313.0,20683.0,21054.0,21398.0,21707.0,21990.0,22255.0,22515.0,22776.0,23041.0,23304.0,23571.0,23847.0,24134.0,24442.0,24769.0,25098.0,25406.0,25678.0,25897.0,26077.0,26271.0,26551.0,26967.0,27543.0,28251.0,29013.0,29722.0,30301.0,30721.0,31007.0,31198.0,31359.0,31534.0
Sao Tome and Principe,STP,64251,64564.0,64474.0,64246.0,64265.0,64803,65962.0,67637.0,69646.0,71709.0,73630,75334.0,76896.0,78435.0,80137.0,82124,84449.0,87038.0,89740.0,92340.0,94688.0,96721.0,98502.0,100162.0,101899.0,103852.0,106067.0,108493.0,111050.0,113620.0,116117.0,118512.0,120835.0,123137.0,125488.0,127935.0,130499.0,133152.0,135838.0,138475.0,141010.0,143430.0,145761.0,148038.0,150311.0,152622.0,154970.0,157361.0,159852.0,162515.0,165397.0
Saudi Arabia,SAU,4041422,4170636.0,4311990.0,4463589.0,4622460.0,4787033,4957637.0,5137042.0,5329207.0,5539331.0,5771846,6028687.0,6311207.0,6622572.0,6966138.0,7344638,7756072.0,8200523.0,8684651.0,9217019.0,9801475.0,10440852.0,11126570.0,11836762.0,12542098.0,13220479.0,13862213.0,14469298.0,15045709.0,15600314.0,16139053.0,16669764.0,17189075.0,17679720.0,18117969.0,18491845.0,18786467.0,19020639.0,19256649.0,19578923.0,20045276.0,20681576.0,21463072.0,22334371.0,23213767.0,24041116.0,24799436.0,25504176.0,26166639.0,26809105.0,27448086.0
Senegal,SEN,3047804,3130743.0,3217043.0,3307493.0,3403161.0,3504782,3612246.0,3725151.0,3843517.0,3967316.0,4096245,4231030.0,4370991.0,4512774.0,4651922.0,4785536,4912200.0,5033645.0,5154054.0,5279383.0,5414070.0,5559400.0,5714508.0,5879044.0,6051962.0,6232395.0,6420323.0,6615896.0,6818495.0,7027320.0,7241573.0,7461567.0,7686866.0,7915080.0,8143140.0,8369125.0,8591861.0,8812695.0,9035367.0,9265135.0,9505862.0,9758841.0,10023194.0,10297956.0,10581316.0,10871908.0,11169549.0,11474661.0,11787123.0,12106865.0,12433728.0
Seychelles,SYC,41700,42888.96,44042.24,45175.52,46321.6,47500,48698.72,49910.72,51133.92,52365.12,53600,54835.04,56067.52,57284.0,58466.08,59600,60704.0,61742.4,62707.2,63593.6,64400.0,65127.5264,65780.032,66366.9376,66901.8112,67400.0,67877.2096,68352.3456,68847.5136,69387.5456,70000.0,70754.98608999999,71656.98902000001,72711.40834,73924.61192000001,75304.0,76417.0,77319.0,78846.0,80410.0,81131.0,81202.0,83700.0,82800.0,82500.0,82900.0,84600.0,85033.0,86956.0,87298.0,86525.0
Sierra Leone,SLE,2187240,2222029.0,2257946.0,2295070.0,2333500.0,2373308,2414620.0,2457448.0,2501620.0,2546888.0,2593123,2640264.0,2688527.0,2738398.0,2790525.0,2845392,2903199.0,2963880.0,3027332.0,3093342.0,3161751.0,3230990.0,3300789.0,3373661.0,3453115.0,3540728.0,3639732.0,3746944.0,3849915.0,3931817.0,3981567.0,3995290.0,3979553.0,3946835.0,3915066.0,3898363.0,3898177.0,3913681.0,3953705.0,4028260.0,4143115.0,4303850.0,4505515.0,4730020.0,4952134.0,5153435.0,5327364.0,5478289.0,5612129.0,5739293.0,5867536.0
Singapore,SGP,1646000,1702000.0,1750000.0,1795000.0,1842000.0,1887000,1934000.0,1978000.0,2012000.0,2043000.0,2075000,2113000.0,2152000.0,2193000.0,2230000.0,2263000,2293000.0,2325000.0,2354000.0,2384000.0,2414000.0,2533000.0,2647000.0,2681000.0,2732000.0,2736000.0,2733000.0,2775000.0,2846000.0,2931000.0,3047000.0,3135100.0,3230700.0,3313500.0,3419000.0,3524500.0,3670700.0,3796000.0,3927200.0,3958700.0,4027900.0,4138000.0,4176000.0,4114800.0,4166700.0,4265800.0,4401400.0,4588600.0,4839400.0,4987600.0,5076700.0
Slovak Republic,SVK,4144900,4198700.0,4245840.0,4287511.0,4325610.0,4361696,4396025.0,4428653.0,4460747.0,4493673.0,4528461,4587000.0,4619000.0,4654000.0,4700000.0,4739300,4814000.0,4881000.0,4945000.0,4979000.0,4984300.0,5054800.0,5091500.0,5127700.0,5161800.0,5192800.0,5233600.0,5251100.0,5276200.0,5297000.0,5283000.0,5283000.0,5306500.0,5324600.0,5347300.0,5363676.0,5373793.0,5383233.0,5390657.0,5395115.0,5388720.0,5378867.0,5379056.0,5379607.0,5382438.0,5387001.0,5391409.0,5397318.0,5406626.0,5418590.0,5433456.0
Slovenia,SVN,1580008,1591992.48,1605376.48,1619813.28,1634926.08,1650400,1665982.08,1681481.28,1696768.48,1711776.48,1726500,1739182.72,1752561.92,1767019.52,1782797.92,1800000,1818791.04,1839398.72,1860901.6,1881834.88,1901200.0,1917500.0,1924900.0,1933100.0,1942800.0,1973200.0,1980700.0,1989500.0,2000000.0,1999400.0,1998100.0,2001700.0,1996600.0,1966800.0,1988900.0,1990000.0,1991000.0,1985956.0,1982600.0,1985500.0,1989000.0,1992000.0,1994000.0,1995699.8769999999,1996999.91,2000474.0,2006868.0,2018122.0,2021316.0,2039669.0,2052821.0
Solomon Islands,SLB,118054,121598.0,125272.0,129071.0,132992.0,137041,141203.0,145503.0,150036.0,154925.0,160256,166067.0,172319.0,178926.0,185758.0,192719,199775.0,206940.0,214224.0,221651.0,229235.0,236984.0,244877.0,252860.0,260869.0,268862.0,276815.0,284761.0,292787.0,301012.0,309527.0,318371.0,327529.0,336960.0,346599.0,356404.0,366363.0,376511.0,386906.0,397627.0,408732.0,420232.0,432107.0,444344.0,456919.0,469805.0,483000.0,496490.0,510221.0,524125.0,538148.0
Somalia,SOM,2819246,2884550.0,2952068.0,3022091.0,3094969.0,3170982,3254907.0,3347825.0,3442418.0,3528415.0,3601206,3646798.0,3673532.0,3725116.0,3860931.0,4117971,4521026.0,5042594.0,5603598.0,6093765.0,6435589.0,6597719.0,6608106.0,6521168.0,6419685.0,6363791.0,6372348.0,6426592.0,6504572.0,6570210.0,6599249.0,6585079.0,6543380.0,6498410.0,6484228.0,6524697.0,6628554.0,6786636.0,6982940.0,7193120.0,7399033.0,7596920.0,7791254.0,7981955.0,8170899.0,8359859.0,8547497.0,8733493.0,8922260.0,9119848.0,9330872.0
South Africa,ZAF,17396000,17949961.6,18459441.6,18936137.6,19390553.6,19832000,20268593.6,20707257.6,21153721.6,21612521.6,22087000,22602372.67,23126275.71,23655907.71,24189836.67,24728000,25268094.27,25805575.23,26355319.23,26940792.51,27576000.0,28254654.59,28971838.59,29724003.71,30505360.83,31307880.0,32121290.43,32933080.51,33728497.79,34490548.99,35200000.0,35933107.76,36690738.76,37473796.4,38283222.67,39120000.0,40000246.95,40926063.04,41899682.78,42923484.53,44000000.0,44909738.0,45533292.0,46116494.0,46664771.0,47198469.0,47730946.0,48257282.0,48793022.0,49320150.0,49991300.0
Spain,ESP,30455155,30744000.0,31067000.0,31393000.0,31723000.0,32057000,32394000.0,32735000.0,33079000.0,33427000.0,33779000,34190000.0,34448000.0,34810000.0,35147000.0,35515000,35937000.0,36367000.0,36778000.0,37108000.0,37386000.0,37741000.0,37943000.0,38121000.0,38273000.0,38408000.0,38519000.0,38609000.0,38691000.0,38768000.0,38836000.0,38939050.0,39067750.0,39189400.0,39294950.0,39387000.0,39478150.0,39582400.0,39721100.0,39926250.0,40263200.0,40720450.0,41313950.0,42004500.0,42691650.0,43398150.0,44116441.0,44878945.0,45555716.0,45908594.0,46081574.0
Sri Lanka,LKA,10020405,10248471.0,10480484.0,10717705.0,10962237.0,11215216,11477133.0,11746217.0,12018646.0,12289319.0,12554583,12812407.0,13063663.0,13311145.0,13559172.0,13810647,14066703.0,14325640.0,14584167.0,14837618.0,15082771.0,15317817.0,15544043.0,15765034.0,15986020.0,16210466.0,16439169.0,16669911.0,16899425.0,17123045.0,17337048.0,17542866.0,17740936.0,17925624.0,18089720.0,18229498.0,18340596.0,18428257.0,18510095.0,18610110.0,18745084.0,18921794.0,19134096.0,19369853.0,19610604.0,19842536.0,20062070.0,20272269.0,20473799.0,20669142.0,20859949.0
St. Kitts and Nevis,KNA,51000,50531.470089999995,50067.24449,49607.28367,49151.54845,48700,47915.104230000004,47142.85858,46383.05919,45635.50545,44900,44600.0,44400.0,44100.0,43800.0,43600,43300.0,43737.0,43803.0,43686.0,44400.0,44750.0,45093.0,44696.0,43668.0,42748.0,42602.4117,42457.31924,42312.72092,42168.61507,42025.0,41800.0,41585.14069,41380.27781,41185.27428,41000.0,40870.0,40740.0,40130.0,42260.0,44286.0,46111.0,46710.0,46710.0,48543.0,49173.0,49811.0,50455.0,51102.0,51752.0,52402.0
St. Lucia,LCA,86440,87800.0,89200.0,90600.0,92000.0,93400,94900.0,96400.0,97900.0,99400.0,101400,102800.0,104100.0,105600.0,107000.0,108400,109800.0,111300.0,112700.0,114100.0,115500.0,117400.0,119400.0,121100.0,122900.0,124800.0,126700.0,128500.0,130400.0,132200.0,134100.0,136000.0,137151.0,139908.0,142689.0,145437.0,147062.0,149666.0,151952.0,153703.0,155996.0,157897.0,159133.0,160620.0,162434.0,164791.0,166838.0,168338.0,170204.5601,172091.8169,174000.0
St. Martin (French part),MAF,4279,4453.0,4566.0,4656.0,4748.0,4841,4936.0,5033.0,5161.0,5303.0,5450,5601.0,5756.0,5915.0,6078.0,6291,6530.0,6778.0,7035.0,7303.0,7580.0,7868.0,8670.0,10547.0,12790.0,15392.0,18337.0,21628.0,24873.0,27676.0,30036.0,31821.0,32892.0,33238.0,33098.0,32712.0,32102.0,31304.0,30358.0,29305.0,28384.0,27782.0,27450.0,27363.0,27514.0,27906.0,28414.0,28905.0,29376.0,29820.0,30235.0
St. Vincent and the Grenadines,VCT,80948,82144.0,83207.0,84167.0,85076.0,85973,86863.0,87741.0,88623.0,89527.0,90465,91445.0,92463.0,93507.0,94556.0,95591,96609.0,97611.0,98590.0,99539.0,100450.0,101316.0,102135.0,102915.0,103669.0,104402.0,105123.0,105819.0,106465.0,107016.0,107449.0,107755.0,107950.0,108051.0,108089.0,108087.0,108049.0,107979.0,107907.0,107869.0,107891.0,107987.0,108150.0,108354.0,108566.0,108755.0,108918.0,109060.0,109178.0,109269.0,109333.0
Sudan,SDN,11561784,11838481.0,12122336.0,12413677.0,12712917.0,13020968,13337849.0,13665390.0,14008556.0,14373705.0,14765539,15186224.0,15635185.0,16110926.0,16610652.0,17132264,17672864.0,18232567.0,18815461.0,19427400.0,20070866.0,20750557.0,21460487.0,22179726.0,22880132.0,23542778.0,24158258.0,24735638.0,25297277.0,25875596.0,26494169.0,27159893.0,27865979.0,28605664.0,29367076.0,30141147.0,30929107.0,31733750.0,32549326.0,33368681.0,34187729.0,35002234.0,35816110.0,36643433.0,37503647.0,38410320.0,39368726.0,40373635.0,41415151.0,42478309.0,43551941.0
Suriname,SUR,290000,298272.0,306474.0,314747.0,323298.0,332197,341643.0,351379.0,360486.0,367733.0,372297,373795.0,372648.0,369834.0,366767.0,364497,363386.0,363227.0,363818.0,364751.0,365749.0,366770.0,368027.0,369782.0,372398.0,376102.0,381012.0,386974.0,393605.0,400375.0,406890.0,413011.0,418828.0,424455.0,430102.0,435920.0,441896.0,447957.0,454124.0,460419.0,466846.0,473431.0,480132.0,486800.0,493236.0,499294.0,504913.0,510136.0,515066.0,519861.0,524636.0
Swaziland,SWZ,349181,357459.0,365645.0,373904.0,382477.0,391553,401184.0,411365.0,422152.0,433598.0,445735,458611.0,472236.0,486560.0,501509.0,517024,533202.0,550089.0,567534.0,585327.0,603385.0,621346.0,639383.0,658564.0,680341.0,705602.0,734925.0,767579.0,801540.0,833994.0,862947.0,887467.0,908158.0,926420.0,944404.0,963591.0,984632.0,1006824.0,1028708.0,1048174.0,1063832.0,1075083.0,1082777.0,1088724.0,1095487.0,1104909.0,1117604.0,1133007.0,1150344.0,1168345.0,1186056.0
Sweden,SWE,7480002,7520000.0,7562000.0,7604000.0,7661000.0,7734000,7808000.0,7868000.0,7914000.0,7968000.0,8043000,8098000.0,8122000.0,8137000.0,8161000.0,8193000,8222000.0,8252000.0,8276000.0,8294000.0,8310000.0,8320000.0,8325000.0,8331000.0,8337000.0,8350000.0,8370000.0,8399000.0,8436000.0,8493000.0,8559000.0,8617400.0,8668000.0,8718600.0,8780700.0,8831000.0,8843000.0,8849437.0,8851800.0,8857400.0,8869000.0,8894000.0,8924000.0,8956000.0,8991994.0,9024040.0,9080505.0,9148092.0,9219637.0,9298515.0,9379116.0
Switzerland,CHE,5361995,5434000.0,5574000.0,5694000.0,5789000.0,5856000,5918000.0,5992000.0,6068000.0,6136000.0,6267000,6324000.0,6385000.0,6431000.0,6443000.0,6405000,6346000.0,6327000.0,6337000.0,6351000.0,6319000.0,6354000.0,6391000.0,6419000.0,6442000.0,6470000.0,6504000.0,6545000.0,6569000.0,6647000.0,6712000.0,6800000.0,6875000.0,6938000.0,6994000.0,7041000.0,7074000.0,7088000.0,7110000.0,7140000.0,7184222.2,7229807.969,7284694.878,7338957.415,7389581.082,7437115.0,7483934.0,7551117.0,7647675.0,7743831.0,7825243.0
