x,y,z,classification,return intensity,scan angle,return number,total returns
383494.8,5828918.2,66.3,5.0,22.0,-2.0,2.0,3.0
383495.1,5828918.0,64.5,5.0,28.0,-2.0,3.0,3.0
383494.5,5828918.7,68.6,5.0,53.0,-2.0,1.0,2.0
383495.3,5828918.2,63.3,5.0,14.0,-2.0,2.0,2.0
383495.2,5828918.5,64.1,5.0,85.0,-2.0,1.0,1.0
383495.3,5828918.8,64.1,5.0,25.0,-2.0,1.0,2.0
383495.4,5828919.0,63.6,5.0,25.0,-2.0,1.0,3.0
383495.0,5828919.6,67.0,5.0,29.0,-2.0,1.0,2.0
383494.7,5828920.1,69.7,5.0,59.0,-2.0,1.0,1.0
383494.7,5828920.3,69.9,5.0,56.0,-2.0,1.0,2.0
383495.1,5828920.1,66.9,5.0,13.0,-2.0,2.0,2.0
383494.8,5828920.6,70.0,5.0,61.0,-2.0,1.0,1.0
383494.8,5828920.9,69.9,5.0,27.0,-2.0,1.0,2.0
383495.0,5828920.8,68.6,5.0,54.0,-2.0,2.0,2.0
383494.9,5828921.1,69.8,5.0,33.0,-2.0,1.0,3.0
383495.2,5828921.0,67.8,5.0,14.0,-2.0,2.0,3.0
383495.0,5828921.4,69.6,5.0,16.0,-2.0,1.0,2.0
383493.6,5828915.1,66.8,5.0,27.0,-3.0,1.0,2.0
383493.7,5828915.4,66.6,5.0,49.0,-3.0,1.0,2.0
383493.7,5828915.6,66.8,5.0,43.0,-3.0,1.0,1.0
383493.8,5828915.9,66.8,5.0,65.0,-3.0,1.0,1.0
383493.8,5828916.2,66.8,5.0,30.0,-3.0,1.0,3.0
383493.9,5828916.1,66.0,5.0,53.0,-3.0,2.0,3.0
383494.0,5828916.4,66.2,5.0,31.0,-2.0,1.0,2.0
383494.0,5828916.6,66.2,5.0,20.0,-2.0,1.0,5.0
383494.1,5828916.6,65.7,5.0,21.0,-2.0,2.0,5.0
383494.1,5828916.9,65.9,5.0,24.0,-2.0,1.0,3.0
383494.2,5828917.1,65.8,5.0,48.0,-2.0,1.0,2.0
383494.2,5828917.4,65.7,5.0,53.0,-2.0,1.0,1.0
383494.3,5828917.7,65.9,5.0,54.0,-2.0,1.0,2.0
383494.0,5828918.1,68.2,5.0,19.0,-2.0,1.0,2.0
383494.1,5828918.4,68.2,5.0,59.0,-2.0,1.0,2.0
383494.6,5828918.1,64.4,5.0,20.0,-2.0,2.0,2.0
383494.1,5828918.7,68.5,5.0,28.0,-2.0,1.0,3.0
383494.7,5828918.3,64.3,5.0,12.0,-2.0,2.0,3.0
383494.1,5828919.0,68.5,5.0,19.0,-2.0,1.0,2.0
383494.4,5828919.1,67.3,5.0,20.0,-2.0,1.0,3.0
383494.8,5828918.9,64.2,5.0,83.0,-2.0,2.0,3.0
383494.4,5828919.4,67.0,5.0,80.0,-2.0,1.0,2.0
383494.2,5828919.8,69.0,5.0,38.0,-2.0,1.0,3.0
383494.5,5828919.6,67.1,5.0,17.0,-2.0,2.0,3.0
383494.6,5828919.9,67.0,5.0,81.0,-2.0,1.0,2.0
383494.7,5828920.1,66.5,5.0,51.0,-2.0,1.0,2.0
383494.3,5828920.6,69.4,5.0,25.0,-2.0,1.0,4.0
383494.8,5828920.4,66.5,5.0,22.0,-2.0,2.0,4.0
383495.0,5828920.2,64.7,5.0,13.0,-2.0,3.0,4.0
383494.6,5828920.7,67.9,5.0,31.0,-2.0,1.0,2.0
383494.9,5828920.6,65.9,5.0,16.0,-2.0,2.0,2.0
383494.8,5828920.9,66.9,5.0,64.0,-2.0,1.0,1.0
383494.8,5828921.2,67.0,5.0,38.0,-2.0,1.0,2.0
383494.9,5828921.5,67.0,5.0,17.0,-1.0,1.0,4.0
383494.5,5828922.3,70.6,5.0,44.0,-1.0,1.0,2.0
383493.2,5828915.6,66.6,5.0,44.0,-3.0,1.0,3.0
383493.2,5828915.9,66.8,5.0,58.0,-3.0,1.0,1.0
383493.3,5828916.1,66.8,5.0,58.0,-3.0,1.0,1.0
383493.3,5828916.4,66.9,5.0,35.0,-2.0,1.0,2.0
383493.5,5828916.5,65.8,5.0,48.0,-2.0,1.0,2.0
383493.8,5828917.6,65.5,5.0,15.0,-2.0,1.0,2.0
383493.9,5828917.8,64.9,5.0,26.0,-2.0,1.0,2.0
383493.6,5828918.3,67.6,5.0,56.0,-2.0,1.0,3.0
383494.0,5828918.0,64.4,5.0,57.0,-2.0,2.0,3.0
383493.7,5828918.5,67.4,5.0,75.0,-2.0,1.0,2.0
383493.7,5828918.9,68.0,5.0,16.0,-2.0,1.0,3.0
383493.8,5828918.8,67.1,5.0,32.0,-2.0,2.0,3.0
383493.8,5828919.0,67.1,5.0,29.0,-2.0,1.0,3.0
383493.7,5828919.4,68.6,5.0,43.0,-2.0,1.0,2.0
383493.7,5828919.7,69.2,5.0,21.0,-2.0,1.0,4.0
383493.8,5828920.0,69.0,5.0,64.0,-2.0,1.0,1.0
383493.8,5828920.2,69.0,5.0,18.0,-2.0,1.0,3.0
383494.0,5828920.2,68.0,5.0,63.0,-2.0,2.0,3.0
383494.0,5828920.4,68.0,5.0,24.0,-2.0,1.0,3.0
383495.5,5828919.6,57.0,5.0,19.0,-2.0,2.0,3.0
383494.2,5828920.9,67.5,5.0,42.0,-2.0,1.0,2.0
383495.5,5828920.2,57.9,5.0,60.0,-2.0,2.0,2.0
383493.9,5828921.9,70.5,5.0,35.0,-1.0,1.0,3.0
383494.0,5828922.2,70.5,5.0,89.0,-1.0,1.0,1.0
383494.0,5828922.5,70.2,5.0,52.0,-1.0,1.0,2.0
383494.0,5828922.8,70.6,5.0,40.0,-1.0,1.0,2.0
383494.1,5828923.0,70.7,5.0,33.0,-1.0,1.0,1.0
383492.9,5828915.6,66.1,5.0,85.0,-3.0,1.0,3.0
383492.9,5828915.9,66.2,5.0,47.0,-3.0,1.0,2.0
383492.9,5828916.2,66.5,5.0,41.0,-3.0,1.0,2.0
383493.0,5828916.4,66.4,5.0,19.0,-2.0,1.0,3.0
383493.1,5828916.7,66.3,5.0,13.0,-2.0,1.0,3.0
383493.4,5828917.4,65.3,5.0,64.0,-2.0,1.0,2.0
383493.4,5828917.6,65.3,5.0,49.0,-2.0,1.0,2.0
383493.5,5828917.9,65.3,5.0,15.0,-2.0,1.0,2.0
383493.2,5828918.4,67.6,5.0,54.0,-2.0,1.0,1.0
383493.3,5828918.6,67.5,5.0,52.0,-2.0,1.0,2.0
383493.3,5828919.5,68.8,5.0,47.0,-2.0,1.0,2.0
383493.4,5828919.8,68.7,5.0,48.0,-2.0,1.0,2.0
383493.4,5828920.0,68.9,5.0,26.0,-2.0,1.0,2.0
383495.2,5828920.2,57.1,5.0,158.0,-2.0,1.0,3.0
383493.6,5828922.3,70.4,5.0,35.0,-1.0,1.0,2.0
383493.7,5828922.5,70.1,5.0,34.0,-1.0,1.0,2.0
383493.7,5828922.8,70.5,5.0,37.0,-1.0,1.0,1.0
383493.7,5828923.1,70.5,5.0,21.0,-1.0,1.0,2.0
383493.8,5828923.3,70.4,5.0,53.0,-1.0,1.0,2.0
383492.7,5828915.9,66.3,5.0,36.0,-3.0,1.0,2.0
383492.8,5828916.2,66.3,5.0,44.0,-3.0,1.0,1.0
383492.8,5828916.5,66.3,5.0,33.0,-2.0,1.0,2.0
383493.1,5828917.2,65.4,5.0,25.0,-2.0,1.0,2.0
383493.2,5828917.4,65.4,5.0,62.0,-2.0,1.0,1.0
383493.3,5828917.7,65.0,5.0,16.0,-2.0,1.0,2.0
383493.3,5828917.9,64.9,5.0,18.0,-2.0,1.0,2.0
383495.7,5828916.4,47.5,5.0,171.0,-2.0,2.0,2.0
383495.8,5828916.7,47.3,5.0,15.0,-2.0,1.0,2.0
383493.1,5828918.7,67.5,5.0,61.0,-2.0,1.0,1.0
383493.2,5828919.8,68.5,5.0,18.0,-2.0,1.0,3.0
383495.1,5828920.5,57.3,5.0,191.0,-2.0,1.0,2.0
383493.5,5828922.9,70.4,5.0,13.0,-1.0,1.0,4.0
383493.6,5828923.1,70.0,5.0,21.0,-1.0,1.0,3.0
383493.6,5828923.4,69.8,5.0,16.0,-1.0,1.0,2.0
383493.6,5828923.7,70.5,5.0,41.0,-1.0,1.0,1.0
383492.7,5828916.1,66.1,5.0,25.0,-3.0,1.0,3.0
383492.7,5828916.4,66.3,5.0,58.0,-2.0,1.0,2.0
383492.9,5828916.8,65.7,5.0,20.0,-2.0,1.0,3.0
383493.1,5828917.3,65.4,5.0,39.0,-2.0,1.0,2.0
383493.2,5828917.6,65.2,5.0,51.0,-2.0,1.0,2.0
383493.2,5828917.8,65.0,5.0,22.0,-2.0,1.0,2.0
383495.7,5828916.5,47.4,5.0,234.0,-2.0,1.0,1.0
383495.8,5828916.8,47.2,5.0,121.0,-2.0,1.0,2.0
383493.1,5828918.8,67.4,5.0,13.0,-2.0,1.0,2.0
383493.6,5828923.3,69.8,5.0,33.0,-1.0,1.0,2.0
383493.5,5828923.9,70.7,5.0,39.0,-1.0,1.0,2.0
383492.7,5828916.9,66.0,5.0,58.0,-2.0,1.0,3.0
383492.8,5828917.1,65.5,5.0,40.0,-2.0,1.0,2.0
383492.9,5828917.3,65.2,5.0,20.0,-2.0,1.0,2.0
383493.0,5828917.6,65.3,5.0,25.0,-2.0,1.0,2.0
383495.7,5828916.8,47.2,5.0,277.0,-2.0,1.0,1.0
383495.8,5828917.1,47.0,5.0,229.0,-2.0,1.0,1.0
383494.9,5828920.7,57.4,5.0,58.0,-2.0,1.0,2.0
383493.4,5828923.8,70.4,5.0,37.0,-1.0,1.0,2.0
383492.6,5828916.9,65.8,5.0,20.0,-2.0,1.0,4.0
383495.7,5828917.3,46.6,5.0,183.0,-2.0,1.0,2.0
383495.8,5828917.6,46.3,5.0,229.0,-2.0,1.0,1.0
383495.5,5828920.0,51.4,5.0,16.0,-2.0,1.0,2.0
383494.7,5828920.7,57.4,5.0,309.0,-2.0,1.0,2.0
383492.3,5828916.7,65.7,5.0,14.0,-2.0,1.0,4.0
383492.3,5828916.9,65.7,5.0,87.0,-2.0,1.0,2.0
383492.4,5828917.2,65.4,5.0,17.0,-2.0,1.0,3.0
383495.7,5828917.9,45.7,5.0,181.0,-2.0,1.0,1.0
383495.8,5828918.2,45.4,5.0,231.0,-2.0,1.0,1.0
383495.8,5828918.5,46.0,5.0,17.0,-2.0,1.0,2.0
383494.4,5828920.8,57.4,5.0,320.0,-2.0,1.0,1.0
383494.0,5828921.0,57.4,5.0,40.0,-1.0,1.0,2.0
383492.2,5828924.3,63.1,5.0,43.0,-1.0,1.0,4.0
383491.2,5828925.0,70.2,5.0,12.0,-1.0,1.0,2.0
383491.2,5828925.3,70.2,5.0,16.0,-1.0,1.0,4.0
383492.2,5828924.8,63.0,5.0,19.0,-1.0,2.0,4.0
383492.4,5828924.8,62.1,5.0,17.0,-1.0,3.0,4.0
383491.2,5828925.6,70.7,5.0,53.0,-1.0,1.0,3.0
383492.4,5828925.0,62.1,5.0,16.0,-1.0,2.0,3.0
383491.2,5828925.9,71.0,5.0,31.0,-1.0,1.0,1.0
383489.8,5828918.6,66.9,5.0,19.0,-2.0,1.0,2.0
383489.8,5828918.9,66.8,5.0,11.0,-2.0,1.0,2.0
383489.6,5828920.7,70.2,5.0,63.0,-2.0,1.0,2.0
383489.7,5828921.0,70.3,5.0,28.0,-2.0,1.0,2.0
383489.7,5828921.3,70.7,5.0,46.0,-2.0,1.0,2.0
383489.7,5828921.6,70.7,5.0,42.0,-2.0,1.0,2.0
383489.7,5828921.9,71.0,5.0,17.0,-2.0,1.0,3.0
383489.8,5828921.8,70.3,5.0,25.0,-2.0,2.0,3.0
383489.8,5828922.1,70.8,5.0,48.0,-2.0,1.0,2.0
383489.8,5828922.1,70.3,5.0,44.0,-2.0,2.0,2.0
383489.8,5828922.4,70.8,5.0,40.0,-1.0,1.0,1.0
383489.9,5828922.6,70.9,5.0,52.0,-1.0,1.0,1.0
383489.9,5828922.9,70.7,5.0,14.0,-1.0,1.0,3.0
383490.1,5828922.8,69.8,5.0,49.0,-1.0,2.0,3.0
383490.1,5828923.1,69.9,5.0,82.0,-1.0,1.0,1.0
383491.4,5828924.4,63.0,5.0,50.0,-1.0,1.0,2.0
383491.5,5828924.7,63.1,5.0,87.0,-1.0,1.0,4.0
383490.5,5828925.5,70.5,5.0,15.0,-1.0,1.0,3.0
383491.6,5828925.0,62.7,5.0,27.0,-1.0,2.0,3.0
383490.4,5828925.8,70.9,5.0,22.0,-1.0,1.0,1.0
383490.5,5828926.0,70.8,5.0,43.0,-1.0,1.0,2.0
383490.6,5828926.3,70.8,5.0,39.0,-1.0,1.0,2.0
383494.9,5828913.4,22.6,5.0,161.0,-2.0,1.0,1.0
383494.8,5828913.8,23.6,5.0,90.0,-2.0,1.0,2.0
383495.0,5828913.7,22.5,5.0,71.0,-2.0,2.0,2.0
383495.0,5828914.1,23.0,5.0,77.0,-2.0,1.0,1.0
383489.0,5828918.3,67.2,5.0,40.0,-2.0,1.0,1.0
383489.1,5828918.6,67.1,5.0,26.0,-2.0,1.0,2.0
383495.1,5828914.7,23.2,5.0,43.0,-2.0,2.0,2.0
383489.2,5828918.8,66.8,5.0,59.0,-2.0,1.0,1.0
383489.3,5828919.0,66.5,5.0,38.0,-2.0,1.0,2.0
383495.1,5828915.4,23.5,5.0,63.0,-2.0,2.0,2.0
383489.4,5828919.3,66.1,5.0,32.0,-2.0,1.0,2.0
383495.2,5828915.7,23.3,5.0,74.0,-2.0,2.0,2.0
383489.6,5828919.4,64.6,5.0,77.0,-2.0,1.0,2.0
383495.3,5828915.9,22.9,5.0,137.0,-2.0,2.0,2.0
383489.7,5828919.7,64.5,5.0,22.0,-2.0,1.0,3.0
383495.4,5828916.2,23.0,5.0,64.0,-2.0,2.0,3.0
383495.6,5828916.1,21.1,5.0,24.0,-2.0,3.0,3.0
383495.4,5828916.5,22.9,5.0,113.0,-2.0,1.0,1.0
383489.1,5828920.7,69.9,5.0,53.0,-2.0,1.0,2.0
383495.6,5828916.8,22.4,5.0,21.0,-2.0,2.0,2.0
383489.0,5828921.0,70.5,5.0,63.0,-2.0,1.0,1.0
383489.1,5828921.2,70.4,5.0,59.0,-2.0,1.0,1.0
383489.1,5828921.8,70.8,5.0,68.0,-2.0,1.0,1.0
383489.2,5828922.0,70.6,5.0,86.0,-2.0,1.0,2.0
383489.1,5828922.4,71.3,5.0,49.0,-2.0,1.0,1.0
383489.2,5828922.6,71.4,5.0,42.0,-1.0,1.0,2.0
383489.2,5828922.9,71.1,5.0,47.0,-1.0,1.0,1.0
383489.3,5828923.1,70.7,5.0,32.0,-1.0,1.0,2.0
383489.4,5828923.4,71.0,5.0,92.0,-1.0,1.0,1.0
383489.4,5828923.6,71.0,5.0,45.0,-1.0,1.0,2.0
383489.6,5828923.9,70.4,5.0,61.0,-1.0,1.0,1.0
383489.6,5828924.1,70.2,5.0,83.0,-1.0,1.0,1.0
383489.8,5828924.3,69.7,5.0,50.0,-1.0,1.0,2.0
383489.8,5828924.6,69.7,5.0,39.0,-1.0,1.0,3.0
383490.9,5828924.9,62.9,5.0,14.0,-1.0,1.0,2.0
383491.2,5828925.4,61.6,5.0,63.0,-1.0,1.0,2.0
383490.0,5828926.2,70.3,5.0,30.0,-1.0,1.0,2.0
383487.0,5828909.1,65.2,5.0,44.0,-4.0,1.0,2.0
383487.1,5828909.4,65.2,5.0,100.0,-4.0,1.0,1.0
383487.1,5828909.7,65.4,5.0,59.0,-4.0,1.0,2.0
383487.2,5828910.0,65.5,5.0,31.0,-4.0,1.0,2.0
383487.2,5828910.2,65.4,5.0,26.0,-4.0,1.0,2.0
383494.3,5828913.3,22.3,5.0,66.0,-2.0,1.0,2.0
383488.4,5828917.7,66.6,5.0,32.0,-2.0,1.0,2.0
383494.3,5828913.6,22.4,5.0,38.0,-2.0,2.0,2.0
383488.4,5828917.9,66.5,5.0,18.0,-2.0,1.0,2.0
383494.4,5828913.9,22.0,5.0,78.0,-2.0,2.0,2.0
383488.5,5828918.2,66.5,5.0,39.0,-2.0,1.0,2.0
383494.5,5828914.2,22.1,5.0,60.0,-2.0,2.0,2.0
383494.5,5828914.6,22.8,5.0,108.0,-2.0,1.0,1.0
383488.6,5828918.7,66.5,5.0,15.0,-2.0,1.0,2.0
383494.6,5828914.8,22.2,5.0,101.0,-2.0,2.0,2.0
383488.7,5828918.9,66.1,5.0,88.0,-2.0,1.0,3.0
383494.5,5828915.2,23.0,5.0,26.0,-2.0,2.0,3.0
383494.6,5828915.1,21.8,5.0,36.0,-2.0,3.0,3.0
383488.8,5828919.2,65.9,5.0,41.0,-2.0,1.0,2.0
383494.5,5828915.5,23.0,5.0,105.0,-2.0,2.0,2.0
383494.6,5828915.8,22.8,5.0,107.0,-2.0,1.0,1.0
383494.8,5828916.1,21.9,5.0,85.0,-2.0,1.0,2.0
383495.0,5828915.9,20.5,5.0,92.0,-2.0,2.0,2.0
383494.8,5828916.4,22.5,5.0,132.0,-2.0,1.0,1.0
383488.4,5828920.6,69.6,5.0,30.0,-2.0,1.0,3.0
383494.9,5828916.7,22.4,5.0,40.0,-2.0,2.0,3.0
383495.0,5828916.7,21.9,5.0,47.0,-2.0,3.0,3.0
383488.4,5828920.9,70.4,5.0,23.0,-2.0,1.0,2.0
383495.0,5828917.0,22.1,5.0,30.0,-2.0,2.0,2.0
383488.4,5828921.2,70.2,5.0,42.0,-2.0,1.0,1.0
383488.5,5828921.4,70.1,5.0,35.0,-2.0,1.0,3.0
383489.5,5828920.8,63.0,5.0,11.0,-2.0,2.0,3.0
383495.2,5828917.6,21.8,5.0,32.0,-2.0,3.0,3.0
383488.6,5828921.6,69.5,5.0,79.0,-2.0,1.0,2.0
383495.3,5828917.8,20.9,5.0,59.0,-2.0,2.0,2.0
383488.5,5828922.0,71.0,5.0,70.0,-2.0,1.0,1.0
383488.6,5828922.2,70.8,5.0,84.0,-2.0,1.0,1.0
383488.6,5828922.5,70.9,5.0,25.0,-2.0,1.0,3.0
383488.8,5828922.4,69.0,5.0,12.0,-2.0,2.0,3.0
383495.5,5828918.7,20.9,5.0,10.0,-2.0,3.0,3.0
383488.7,5828922.8,70.7,5.0,13.0,-1.0,1.0,3.0
383488.8,5828922.7,69.9,5.0,23.0,-1.0,2.0,3.0
383489.9,5828922.1,62.0,5.0,13.0,-1.0,3.0,3.0
383488.7,5828923.0,70.9,5.0,40.0,-1.0,1.0,3.0
383488.9,5828922.9,69.4,5.0,34.0,-1.0,2.0,3.0
383488.8,5828923.3,70.7,5.0,24.0,-1.0,1.0,3.0
383488.8,5828923.5,70.8,5.0,51.0,-1.0,1.0,3.0
383488.9,5828923.8,70.5,5.0,22.0,-1.0,1.0,2.0
383489.0,5828924.0,70.2,5.0,25.0,-1.0,1.0,2.0
383489.1,5828924.2,69.6,5.0,43.0,-1.0,1.0,2.0
383489.1,5828924.5,69.8,5.0,43.0,-1.0,1.0,3.0
383489.3,5828924.5,68.8,5.0,33.0,-1.0,2.0,3.0
383489.2,5828924.8,69.4,5.0,19.0,-1.0,1.0,2.0
383489.3,5828925.0,69.1,5.0,28.0,-1.0,1.0,3.0
383490.3,5828924.6,62.4,5.0,23.0,-1.0,2.0,3.0
383490.3,5828924.8,62.4,5.0,43.0,-1.0,1.0,2.0
383490.5,5828925.3,62.2,5.0,104.0,-1.0,1.0,4.0
383490.6,5828925.9,61.7,5.0,97.0,-1.0,1.0,1.0
383486.5,5828908.4,65.2,5.0,20.0,-4.0,1.0,3.0
383486.5,5828908.7,65.0,5.0,75.0,-4.0,1.0,2.0
383486.6,5828908.9,65.1,5.0,26.0,-4.0,1.0,2.0
383486.7,5828909.2,64.7,5.0,42.0,-4.0,1.0,3.0
383486.8,5828909.4,64.4,5.0,12.0,-4.0,1.0,3.0
383486.8,5828909.7,65.0,5.0,26.0,-4.0,1.0,2.0
383486.7,5828910.1,65.6,5.0,39.0,-4.0,1.0,2.0
383486.8,5828910.3,65.3,5.0,48.0,-4.0,1.0,2.0
383486.3,5828911.7,70.3,5.0,13.0,-4.0,1.0,2.0
383486.4,5828912.0,70.3,5.0,31.0,-4.0,1.0,2.0
383488.3,5828913.1,58.6,5.0,13.0,-3.0,1.0,3.0
383494.2,5828912.1,18.8,5.0,117.0,-3.0,1.0,1.0
383494.3,5828912.4,18.5,5.0,138.0,-3.0,1.0,1.0
383494.3,5828912.7,18.6,5.0,154.0,-2.0,1.0,1.0
383494.2,5828913.2,19.7,5.0,123.0,-2.0,1.0,2.0
383494.4,5828913.0,18.5,5.0,41.0,-2.0,2.0,2.0
383494.3,5828913.4,19.5,5.0,138.0,-2.0,1.0,1.0
383488.0,5828918.0,66.2,5.0,28.0,-2.0,1.0,2.0
383494.3,5828913.8,19.7,5.0,110.0,-2.0,2.0,2.0
383488.1,5828918.2,66.2,5.0,61.0,-2.0,1.0,2.0
383494.3,5828914.1,20.3,5.0,109.0,-2.0,2.0,2.0
383488.1,5828918.5,66.2,5.0,101.0,-2.0,1.0,2.0
383494.4,5828914.4,19.4,5.0,14.0,-2.0,2.0,2.0
383488.2,5828918.8,66.1,5.0,46.0,-2.0,1.0,2.0
383494.2,5828914.9,21.5,5.0,39.0,-2.0,2.0,2.0
383488.2,5828919.1,66.3,5.0,19.0,-2.0,1.0,3.0
383494.2,5828915.2,21.3,5.0,87.0,-2.0,2.0,3.0
383494.7,5828914.9,18.5,5.0,18.0,-2.0,3.0,3.0
383488.3,5828919.3,65.8,5.0,80.0,-2.0,1.0,1.0
383488.4,5828919.6,65.9,5.0,59.0,-2.0,1.0,2.0
383494.2,5828915.9,22.7,5.0,14.0,-2.0,2.0,2.0
383494.3,5828916.2,22.3,5.0,109.0,-2.0,1.0,1.0
383494.4,5828916.5,21.9,5.0,83.0,-2.0,1.0,2.0
383495.0,5828916.1,17.9,5.0,14.0,-2.0,2.0,2.0
383494.5,5828916.8,21.9,5.0,144.0,-2.0,1.0,1.0
383494.6,5828917.1,21.8,5.0,125.0,-2.0,1.0,1.0
383494.7,5828917.4,21.6,5.0,64.0,-2.0,1.0,1.0
383489.1,5828920.9,63.0,5.0,20.0,-2.0,1.0,3.0
383494.7,5828917.7,22.1,5.0,61.0,-2.0,2.0,3.0
383494.8,5828917.6,20.8,5.0,45.0,-2.0,3.0,3.0
383489.2,5828921.2,62.4,5.0,158.0,-2.0,1.0,2.0
383494.9,5828917.9,20.7,5.0,36.0,-2.0,2.0,2.0
383489.3,5828921.4,61.9,5.0,21.0,-2.0,1.0,3.0
383495.0,5828918.2,20.7,5.0,48.0,-2.0,2.0,3.0
383495.1,5828918.1,19.8,5.0,29.0,-2.0,3.0,3.0
383488.4,5828922.2,68.9,5.0,80.0,-2.0,1.0,2.0
383489.3,5828921.7,61.9,5.0,38.0,-2.0,2.0,2.0
383488.5,5828922.4,68.7,5.0,106.0,-2.0,1.0,1.0
383488.4,5828922.7,69.1,5.0,51.0,-1.0,1.0,1.0
383488.3,5828923.1,70.4,5.0,42.0,-1.0,1.0,2.0
383488.5,5828923.0,69.1,5.0,38.0,-1.0,2.0,2.0
383488.3,5828923.4,70.7,5.0,42.0,-1.0,1.0,1.0
383488.4,5828923.6,70.6,5.0,53.0,-1.0,1.0,1.0
383488.6,5828923.8,69.2,5.0,55.0,-1.0,1.0,1.0
383488.5,5828924.1,70.3,5.0,15.0,-1.0,1.0,3.0
383488.7,5828924.0,69.2,5.0,47.0,-1.0,2.0,3.0
383488.8,5828924.9,69.3,5.0,44.0,-1.0,1.0,3.0
383488.8,5828925.1,69.4,5.0,57.0,-1.0,1.0,2.0
383488.9,5828925.4,69.5,5.0,32.0,-1.0,1.0,2.0
383488.9,5828925.7,69.3,5.0,55.0,-1.0,1.0,2.0
383486.3,5828908.7,65.0,5.0,32.0,-4.0,1.0,2.0
383486.5,5828909.7,64.9,5.0,49.0,-4.0,1.0,2.0
383486.5,5828910.1,65.4,5.0,46.0,-4.0,1.0,3.0
383486.0,5828911.5,70.6,5.0,77.0,-4.0,1.0,2.0
383486.1,5828911.7,70.2,5.0,35.0,-4.0,1.0,2.0
383486.1,5828912.0,70.3,5.0,58.0,-4.0,1.0,2.0
383486.2,5828912.2,70.5,5.0,67.0,-3.0,1.0,1.0
383486.2,5828912.5,70.4,5.0,78.0,-3.0,1.0,1.0
383486.3,5828912.8,70.4,5.0,60.0,-3.0,1.0,2.0
383488.0,5828912.3,58.6,5.0,10.0,-3.0,1.0,2.0
383487.9,5828912.7,59.7,5.0,13.0,-3.0,1.0,2.0
383488.0,5828913.2,59.5,5.0,15.0,-3.0,1.0,2.0
383494.0,5828912.1,18.5,5.0,136.0,-3.0,1.0,2.0
383494.1,5828912.4,18.4,5.0,136.0,-3.0,1.0,1.0
383494.1,5828912.7,18.6,5.0,105.0,-2.0,1.0,1.0
383494.0,5828913.2,19.7,5.0,98.0,-2.0,1.0,2.0
383494.2,5828913.0,18.3,5.0,58.0,-2.0,2.0,2.0
383494.1,5828913.5,19.6,5.0,137.0,-2.0,1.0,1.0
383494.1,5828913.8,19.4,5.0,75.0,-2.0,1.0,3.0
383494.4,5828913.6,17.8,5.0,40.0,-2.0,2.0,3.0
383494.8,5828913.3,14.7,5.0,13.0,-2.0,3.0,3.0
383494.2,5828914.1,19.5,5.0,144.0,-2.0,1.0,1.0
383487.9,5828918.5,66.0,5.0,31.0,-2.0,1.0,2.0
383494.2,5828914.4,19.4,5.0,89.0,-2.0,2.0,2.0
383488.0,5828918.8,66.0,5.0,148.0,-2.0,1.0,2.0
383494.2,5828914.8,20.1,5.0,17.0,-2.0,2.0,2.0
383488.0,5828919.0,65.8,5.0,89.0,-2.0,1.0,2.0
383494.1,5828915.2,21.2,5.0,20.0,-2.0,2.0,2.0
383488.1,5828919.3,65.7,5.0,51.0,-2.0,1.0,1.0
383488.2,5828919.5,65.5,5.0,51.0,-2.0,1.0,2.0
383494.1,5828915.9,22.0,5.0,12.0,-2.0,2.0,2.0
383494.1,5828916.2,22.4,5.0,21.0,-2.0,1.0,5.0
383494.2,5828916.1,21.4,5.0,29.0,-2.0,2.0,5.0
383494.3,5828916.1,20.8,5.0,38.0,-2.0,3.0,5.0
383495.6,5828915.3,11.5,5.0,36.0,-2.0,4.0,5.0
383494.2,5828916.5,22.2,5.0,100.0,-2.0,1.0,1.0
383494.3,5828916.8,21.9,5.0,83.0,-2.0,1.0,4.0
383494.5,5828916.7,20.4,5.0,34.0,-2.0,2.0,4.0
383494.8,5828916.5,18.5,5.0,14.0,-2.0,3.0,4.0
383495.4,5828916.1,13.6,5.0,17.0,-2.0,4.0,4.0
383494.4,5828917.1,21.8,5.0,132.0,-2.0,1.0,2.0
383495.4,5828916.5,14.4,5.0,13.0,-2.0,2.0,2.0
383494.5,5828917.4,21.4,5.0,135.0,-2.0,1.0,1.0
383487.6,5828921.6,71.6,5.0,50.0,-2.0,1.0,1.0
383487.7,5828921.9,71.5,5.0,24.0,-2.0,1.0,2.0
383494.7,5828917.9,20.6,5.0,63.0,-2.0,2.0,2.0
383489.0,5828921.4,62.0,5.0,27.0,-2.0,1.0,2.0
383494.7,5828918.2,20.9,5.0,73.0,-2.0,2.0,2.0
383488.2,5828922.2,68.6,5.0,28.0,-2.0,1.0,2.0
383489.2,5828921.7,61.6,5.0,28.0,-2.0,2.0,2.0
383488.2,5828922.4,68.4,5.0,21.0,-1.0,1.0,4.0
383489.1,5828922.0,62.5,5.0,17.0,-1.0,2.0,4.0
383489.2,5828921.9,61.3,5.0,24.0,-1.0,3.0,4.0
383494.9,5828918.8,20.7,5.0,63.0,-1.0,4.0,4.0
383488.3,5828922.7,68.4,5.0,37.0,-1.0,1.0,4.0
383489.2,5828922.2,61.6,5.0,22.0,-1.0,2.0,4.0
383495.2,5828919.0,18.6,5.0,17.0,-1.0,3.0,4.0
